ISO2,ISO_Type,Country,Region,Emissions_scope,Warming_scenario,Probability_of_reach,Budget_distribution_scenario,Years_to_neutrality_from_latest_available,Years_to_neutrality_from_today,Neutrality_year,Latest_year,Latest_population,Latest_annual_CO2_emissions_Mt,Latest_cumulative_CO2_emissions_Mt,Latest_emissions_per_capita_t,Latest_cumulative_population,Share_of_cumulative_population_Latest_to_2050,Share_of_cumulative_population_1970_to_2050,Share_of_cumulative_population_1970_to_latest,share_of_capacity,Global_Carbon_budget,Country_carbon_budget,Country_budget_per_capita,Share_of_cumulative_emissions,Global_Total_Budget,Total_available_budget,Latest_cumulative_emissions_per_capita,Share_of_global_cumulative_emissions,Country_theoretical_budget,Country_share_of_positive_budgets,scenario_id
NP,Country,Nepal,Southern Asia,Territory,1.5°C,67%,Responsibility,22,21,2045,2023.0,29694614.5,16.677209,208.163497,0.5616240278182429,1185571793.0,0.0036532154775933768,0.0036969136873701825,0.0036947959875455426,0.0070459088796691,23596.667995000003,183.93029193756803,164.11036774188773,0.0001540038151078501,23804.831492000005,1375274.20179,7.010143101874584e-06,0.0001540038151078501,4873.194105548591,0.007794756953674213,2846
NP,Country,Nepal,Southern Asia,Territory,1.5°C,67%,NDC Pledges,22,20,2045,2023.0,29694614.5,16.677209,208.163497,0.5616240278182429,1185571793.0,0.0036532154775933768,0.0036969136873701825,0.0036947959875455426,0.0070459088796691,23596.667995000003,183.44929900000002,6.177864306000673,0.0001540038151078501,23804.831492000005,1375274.20179,7.010143101874584e-06,0.0001540038151078501,,,2847
NP,Country,Nepal,Southern Asia,Territory,1.5°C,67%,Capacity,36,35,2059,2023.0,29694614.5,16.677209,208.163497,0.5616240278182429,1185571793.0,0.0036532154775933768,0.0036969136873701825,0.0036947959875455426,0.0070459088796691,23596.667995000003,303.9555711014977,319.31356486786507,0.0001540038151078501,23804.831492000005,1375274.20179,7.010143101874584e-06,0.0001540038151078501,9481.893213371995,0.012881292018258854,2848
NP,Country,Nepal,Southern Asia,Territory,2°C,50%,Population,518,75,2100,2023.0,29694614.5,16.677209,208.163497,0.5616240278182429,1185571793.0,0.0036532154775933768,0.0036969136873701825,0.0036947959875455426,0.0070459088796691,1182596.667995,4320.28045126969,145.49037002213618,0.0001540038151078501,1182804.831492,2534274.2017900003,7.010143101874584e-06,0.0001540038151078501,,,2849
NP,Country,Nepal,Southern Asia,Territory,2°C,50%,Responsibility,840,76,2100,2023.0,29694614.5,16.677209,208.163497,0.5616240278182429,1185571793.0,0.0036532154775933768,0.0036969136873701825,0.0036947959875455426,0.0070459088796691,1182596.667995,7005.5281820862,308.32064363434915,0.0001540038151078501,1182804.831492,2534274.2017900003,7.010143101874584e-06,0.0001540038151078501,9155.462655113877,0.005923852461011517,2850
NP,Country,Nepal,Southern Asia,Territory,2°C,50%,NDC Pledges,22,20,2045,2023.0,29694614.5,16.677209,208.163497,0.5616240278182429,1185571793.0,0.0036532154775933768,0.0036969136873701825,0.0036947959875455426,0.0070459088796691,1182596.667995,183.44929900000002,6.177864306000673,0.0001540038151078501,1182804.831492,2534274.2017900003,7.010143101874584e-06,0.0001540038151078501,,,2851
NP,Country,Nepal,Southern Asia,Territory,2°C,50%,Capacity,1457,76,2100,2023.0,29694614.5,16.677209,208.163497,0.5616240278182429,1185571793.0,0.0036532154775933768,0.0036969136873701825,0.0036947959875455426,0.0070459088796691,1182596.667995,12153.200966346876,594.3199432647452,0.0001540038151078501,1182804.831492,2534274.2017900003,7.010143101874584e-06,0.0001540038151078501,17648.101604908483,0.010276708277008488,2852
NP,Country,Nepal,Southern Asia,Territory,2°C,67%,Population,398,75,2100,2023.0,29694614.5,16.677209,208.163497,0.5616240278182429,1185571793.0,0.0036532154775933768,0.0036969136873701825,0.0036947959875455426,0.0070459088796691,907596.667995,3315.646194931511,111.65816599274294,0.0001540038151078501,907804.831492,2259274.2017900003,7.010143101874584e-06,0.0001540038151078501,,,2853
NP,Country,Nepal,Southern Asia,Territory,2°C,67%,Responsibility,672,76,2100,2023.0,29694614.5,16.677209,208.163497,0.5616240278182429,1185571793.0,0.0036532154775933768,0.0036969136873701825,0.0036947959875455426,0.0070459088796691,907596.667995,5605.5433405645845,274.1033650576219,0.0001540038151078501,907804.831492,2259274.2017900003,7.010143101874584e-06,0.0001540038151078501,8139.393758538852,0.006176249360795875,2854
NP,Country,Nepal,Southern Asia,Territory,2°C,67%,NDC Pledges,22,20,2045,2023.0,29694614.5,16.677209,208.163497,0.5616240278182429,1185571793.0,0.0036532154775933768,0.0036969136873701825,0.0036947959875455426,0.0070459088796691,907596.667995,183.44929900000002,6.177864306000673,0.0001540038151078501,907804.831492,2259274.2017900003,7.010143101874584e-06,0.0001540038151078501,,,2855
NP,Country,Nepal,Southern Asia,Territory,2°C,67%,Capacity,1158,76,2100,2023.0,29694614.5,16.677209,208.163497,0.5616240278182429,1185571793.0,0.0036532154775933768,0.0036969136873701825,0.0036947959875455426,0.0070459088796691,907596.667995,9653.302442831506,529.0682141369265,0.0001540038151078501,907804.831492,2259274.2017900003,7.010143101874584e-06,0.0001540038151078501,15710.476662999481,0.010636114899096,2856
NP,Country,Nepal,Southern Asia,Consumption,1.5°C,50%,Population,61,58,2083,2022.0,29715436.0,31.24,285.715118932,1.0513054561945516,1155877178.5,0.004109343268010026,0.004052903354063953,0.0037296064088045856,0.0070569402565127,230438.2834789879,946.950008906165,31.8672762838198,0.00021974144060920886,230723.9985979199,1530671.4945651006,9.615040443357453e-06,0.00021974144060920886,,,2857
NP,Country,Nepal,Southern Asia,Consumption,1.5°C,50%,Responsibility,121,76,2100,2022.0,29715436.0,31.24,285.715118932,1.0513054561945516,1155877178.5,0.004109343268010026,0.004052903354063953,0.0037296064088045856,0.0070569402565127,230438.2834789879,1895.3462788254367,182.50067395856124,0.00021974144060920886,230723.9985979199,1530671.4945651006,9.615040443357453e-06,0.00021974144060920886,5423.087096972493,0.008224962667708209,2858
NP,Country,Nepal,Southern Asia,Consumption,1.5°C,50%,Capacity,176,76,2100,2022.0,29715436.0,31.24,285.715118932,1.0513054561945516,1155877178.5,0.004109343268010026,0.004052903354063953,0.0037296064088045856,0.0070569402565127,230438.2834789879,2747.025316995663,353.8949309228012,0.00021974144060920886,230723.9985979199,1530671.4945651006,9.615040443357453e-06,0.00021974144060920886,10516.142170560921,0.011920872155108488,2859
NP,Country,Nepal,Southern Asia,Consumption,1.5°C,67%,Population,15,12,2037,2022.0,29715436.0,31.24,285.715118932,1.0513054561945516,1155877178.5,0.004109343268010026,0.004052903354063953,0.0037296064088045856,0.0070569402565127,55976.91096655577,230.02834224441256,7.741038773397521,0.00021974144060920886,56262.62608548777,1356210.1220526686,9.615040443357453e-06,0.00021974144060920886,,,2860
NP,Country,Nepal,Southern Asia,Consumption,1.5°C,67%,Responsibility,32,30,2054,2022.0,29715436.0,31.24,285.715118932,1.0513054561945516,1155877178.5,0.004109343268010026,0.004052903354063953,0.0037296064088045856,0.0070569402565127,55976.91096655577,499.15040963672317,160.60389771704112,0.00021974144060920886,56262.62608548777,1356210.1220526686,9.615040443357453e-06,0.00021974144060920886,4772.414843961282,0.008917076719988138,2861
NP,Country,Nepal,Southern Asia,Consumption,1.5°C,67%,Capacity,45,43,2067,2022.0,29715436.0,31.24,285.715118932,1.0513054561945516,1155877178.5,0.004109343268010026,0.004052903354063953,0.0037296064088045856,0.0070569402565127,55976.91096655577,706.0332426790325,312.4631483674505,0.00021974144060920886,56262.62608548777,1356210.1220526686,9.615040443357453e-06,0.00021974144060920886,9284.97868767148,0.012612936842850482,2862
NP,Country,Nepal,Southern Asia,Consumption,2°C,50%,Population,299,75,2100,2022.0,29715436.0,31.24,285.715118932,1.0513054561945516,1155877178.5,0.004109343268010026,0.004052903354063953,0.0037296064088045856,0.0070569402565127,1137264.2411371914,4673.4091532656485,157.27210441285965,0.00021974144060920886,1137549.9562561235,2437497.452223304,9.615040443357453e-06,0.00021974144060920886,,,2863
NP,Country,Nepal,Southern Asia,Consumption,2°C,50%,Responsibility,485,76,2100,2022.0,29715436.0,31.24,285.715118932,1.0513054561945516,1155877178.5,0.004109343268010026,0.004052903354063953,0.0037296064088045856,0.0070569402565127,1137264.2411371914,7573.537241349501,296.31707239041975,0.00021974144060920886,1137549.9562561235,2437497.452223304,9.615040443357453e-06,0.00021974144060920886,8805.191000324885,0.006659434955746475,2864
NP,Country,Nepal,Southern Asia,Consumption,2°C,50%,Capacity,738,76,2100,2022.0,29715436.0,31.24,285.715118932,1.0513054561945516,1155877178.5,0.004109343268010026,0.004052903354063953,0.0037296064088045856,0.0070569402565127,1137264.2411371914,11520.40151741139,569.2515760768168,0.00021974144060920886,1137549.9562561235,2437497.452223304,9.615040443357453e-06,0.00021974144060920886,16915.55877680978,0.010129925043534056,2865
NP,Country,Nepal,Southern Asia,Consumption,2°C,67%,Population,232,75,2100,2022.0,29715436.0,31.24,285.715118932,1.0513054561945516,1155877178.5,0.004109343268010026,0.004052903354063953,0.0037296064088045856,0.0070569402565127,880703.399207144,3619.112584645424,121.792343368121,0.00021974144060920886,880989.114326076,2180936.610293257,9.615040443357453e-06,0.00021974144060920886,,,2866
NP,Country,Nepal,Southern Asia,Consumption,2°C,67%,Responsibility,390,76,2100,2022.0,29715436.0,31.24,285.715118932,1.0513054561945516,1155877178.5,0.004109343268010026,0.004052903354063953,0.0037296064088045856,0.0070569402565127,880703.399207144,6098.603199486016,264.1159308587725,0.00021974144060920886,880989.114326076,2180936.610293257,9.615040443357453e-06,0.00021974144060920886,7848.3200400142805,0.0069246958794258115,2867
NP,Country,Nepal,Southern Asia,Consumption,2°C,67%,Capacity,589,76,2100,2022.0,29715436.0,31.24,285.715118932,1.0513054561945516,1155877178.5,0.004109343268010026,0.004052903354063953,0.0037296064088045856,0.0070569402565127,880703.399207144,9203.35707536036,508.3224840836539,0.00021974144060920886,880989.114326076,2180936.610293257,9.615040443357453e-06,0.00021974144060920886,15105.024243148837,0.010450007441376644,2868
NR,Country,Nauru,South-East Asia and developing Pacific,Territory,1.5°C,50%,Population,11,9,2034,2023.0,11875.0,0.057499,4.763391,4.842021052631579,511443.0,1.5690794691596978e-06,1.585021290021374e-06,1.4775643021768583e-06,0.0,210596.667995,0.3304429080243957,27.826771202054374,3.5240587202971388e-06,210601.43138599998,1562274.20179,0.0004011276631578948,3.5240587202971388e-06,,,2869
NR,Country,Nauru,South-East Asia and developing Pacific,Territory,1.5°C,50%,Responsibility,-34,-36,1989,2023.0,11875.0,0.057499,4.763391,4.842021052631579,511443.0,1.5690794691596978e-06,1.585021290021374e-06,1.4775643021768583e-06,0.0,210596.667995,-2.4550304092232507,-206.73940288195794,3.5240587202971388e-06,210601.43138599998,1562274.20179,0.0004011276631578948,3.5240587202971388e-06,-2.4550304092232507,,2870
NR,Country,Nauru,South-East Asia and developing Pacific,Territory,1.5°C,67%,Population,1,-1,2024,2023.0,11875.0,0.057499,4.763391,4.842021052631579,511443.0,1.5690794691596978e-06,1.585021290021374e-06,1.4775643021768583e-06,0.0,23596.667995000003,0.037025047291532234,3.117898719286925,3.5240587202971388e-06,23601.431386000004,1375274.20179,0.0004011276631578948,3.5240587202971388e-06,,,2871
NR,Country,Nauru,South-East Asia and developing Pacific,Territory,1.5°C,67%,Responsibility,-35,-37,1988,2023.0,11875.0,0.057499,4.763391,4.842021052631579,511443.0,1.5690794691596978e-06,1.585021290021374e-06,1.4775643021768583e-06,0.0,23596.667995000003,-2.731334933730323,-230.0071523141325,3.5240587202971388e-06,23601.431386000004,1375274.20179,0.0004011276631578948,3.5240587202971388e-06,-2.731334933730323,,2872
NR,Country,Nauru,South-East Asia and developing Pacific,Territory,2°C,50%,Population,65,63,2088,2023.0,11875.0,0.057499,4.763391,4.842021052631579,511443.0,1.5690794691596978e-06,1.585021290021374e-06,1.4775643021768583e-06,0.0,1182596.667995,1.855588152047622,156.26005490927344,3.5240587202971388e-06,1182601.431386,2534274.2017900003,0.0004011276631578948,3.5240587202971388e-06,,,2873
NR,Country,Nauru,South-East Asia and developing Pacific,Territory,2°C,50%,Responsibility,-20,-22,2003,2023.0,11875.0,0.057499,4.763391,4.842021052631579,511443.0,1.5690794691596978e-06,1.585021290021374e-06,1.4775643021768583e-06,0.0,1182596.667995,-1.018837907507344,-85.79687642167107,3.5240587202971388e-06,1182601.431386,2534274.2017900003,0.0004011276631578948,3.5240587202971388e-06,-1.018837907507344,,2874
NR,Country,Nauru,South-East Asia and developing Pacific,Territory,2°C,67%,Population,50,48,2073,2023.0,11875.0,0.057499,4.763391,4.842021052631579,511443.0,1.5690794691596978e-06,1.585021290021374e-06,1.4775643021768583e-06,0.0,907596.667995,1.424091298028705,119.92347772873305,3.5240587202971388e-06,907601.431386,2259274.2017900003,0.0004011276631578948,3.5240587202971388e-06,,,2875
NR,Country,Nauru,South-East Asia and developing Pacific,Territory,2°C,67%,Responsibility,-25,-27,1998,2023.0,11875.0,0.057499,4.763391,4.842021052631579,511443.0,1.5690794691596978e-06,1.585021290021374e-06,1.4775643021768583e-06,0.0,907596.667995,-1.4251680906059798,-120.0141549983983,3.5240587202971388e-06,907601.431386,2259274.2017900003,0.0004011276631578948,3.5240587202971388e-06,-1.4251680906059798,,2876
NZ,Country,New Zealand,Asia-Pacific Developed,Territory,1.5°C,50%,Population,9,7,2032,2023.0,5172836.0,30.119236,1509.975594,5.8225770157801255,206711393.0,0.0006205295921648615,0.0006414976545361906,0.0006436377107044489,0.0003867510739556,210596.667995,130.6814645022161,25.263021000900878,0.0011171122965701434,212106.64358899998,1562274.20179,0.0002919047876252021,0.0011171122965701434,,,2877
NZ,Country,New Zealand,Asia-Pacific Developed,Territory,1.5°C,50%,Responsibility,-14,-16,2009,2023.0,5172836.0,30.119236,1509.975594,5.8225770157801255,206711393.0,0.0006205295921648615,0.0006414976545361906,0.0006436377107044489,0.0003867510739556,210596.667995,-504.4370032672641,-97.5165273492653,0.0011171122965701434,212106.64358899998,1562274.20179,0.0002919047876252021,0.0011171122965701434,-504.4370032672641,,2878
NZ,Country,New Zealand,Asia-Pacific Developed,Territory,1.5°C,50%,NDC Pledges,27,25,2050,2023.0,5172836.0,30.119236,1509.975594,5.8225770157801255,206711393.0,0.0006205295921648615,0.0006414976545361906,0.0006436377107044489,0.0003867510739556,210596.667995,406.609686,78.60478971303169,0.0011171122965701434,212106.64358899998,1562274.20179,0.0002919047876252021,0.0011171122965701434,,,2879
NZ,Country,New Zealand,Asia-Pacific Developed,Territory,1.5°C,50%,Capacity,-26,-28,1997,2023.0,5172836.0,30.119236,1509.975594,5.8225770157801255,206711393.0,0.0006205295921648615,0.0006414976545361906,0.0006436377107044489,0.0003867510739556,210596.667995,-905.7643686445897,-175.10015176289943,0.0011171122965701434,212106.64358899998,1562274.20179,0.0002919047876252021,0.0011171122965701434,-905.7643686445897,,2880
NZ,Country,New Zealand,Asia-Pacific Developed,Territory,1.5°C,67%,Population,1,-1,2024,2023.0,5172836.0,30.119236,1509.975594,5.8225770157801255,206711393.0,0.0006205295921648615,0.0006414976545361906,0.0006436377107044489,0.0003867510739556,23596.667995000003,14.642430767386992,2.8306388927441333,0.0011171122965701434,25106.643589000003,1375274.20179,0.0002919047876252021,0.0011171122965701434,,,2881
NZ,Country,New Zealand,Asia-Pacific Developed,Territory,1.5°C,67%,Responsibility,-17,-19,2006,2023.0,5172836.0,30.119236,1509.975594,5.8225770157801255,206711393.0,0.0006205295921648615,0.0006414976545361906,0.0006436377107044489,0.0003867510739556,23596.667995000003,-624.797255168996,-120.78427678143981,0.0011171122965701434,25106.643589000003,1375274.20179,0.0002919047876252021,0.0011171122965701434,-624.797255168996,,2882
NZ,Country,New Zealand,Asia-Pacific Developed,Territory,1.5°C,67%,NDC Pledges,27,25,2050,2023.0,5172836.0,30.119236,1509.975594,5.8225770157801255,206711393.0,0.0006205295921648615,0.0006414976545361906,0.0006436377107044489,0.0003867510739556,23596.667995000003,406.609686,78.60478971303169,0.0011171122965701434,25106.643589000003,1375274.20179,0.0002919047876252021,0.0011171122965701434,,,2883
NZ,Country,New Zealand,Asia-Pacific Developed,Territory,1.5°C,67%,Capacity,-28,-30,1995,2023.0,5172836.0,30.119236,1509.975594,5.8225770157801255,206711393.0,0.0006205295921648615,0.0006414976545361906,0.0006436377107044489,0.0003867510739556,23596.667995000003,-978.0868194742869,-189.08135101794971,0.0011171122965701434,25106.643589000003,1375274.20179,0.0002919047876252021,0.0011171122965701434,-978.0868194742869,,2884
NZ,Country,New Zealand,Asia-Pacific Developed,Territory,2°C,50%,Population,49,47,2072,2023.0,5172836.0,30.119236,1509.975594,5.8225770157801255,206711393.0,0.0006205295921648615,0.0006414976545361906,0.0006436377107044489,0.0003867510739556,1182596.667995,733.8362280864615,141.86342425827175,0.0011171122965701434,1184106.643589,2534274.2017900003,0.0002919047876252021,0.0011171122965701434,,,2885
NZ,Country,New Zealand,Asia-Pacific Developed,Territory,2°C,50%,Responsibility,6,5,2029,2023.0,5172836.0,30.119236,1509.975594,5.8225770157801255,206711393.0,0.0006205295921648615,0.0006414976545361906,0.0006436377107044489,0.0003867510739556,1182596.667995,92.72298861317992,23.42599911102156,0.0011171122965701434,1184106.643589,2534274.2017900003,0.0002919047876252021,0.0011171122965701434,121.17885153746033,7.840626573926044e-05,2886
NZ,Country,New Zealand,Asia-Pacific Developed,Territory,2°C,50%,NDC Pledges,27,25,2050,2023.0,5172836.0,30.119236,1509.975594,5.8225770157801255,206711393.0,0.0006205295921648615,0.0006414976545361906,0.0006436377107044489,0.0003867510739556,1182596.667995,406.609686,78.60478971303169,0.0011171122965701434,1184106.643589,2534274.2017900003,0.0002919047876252021,0.0011171122965701434,,,2887
NZ,Country,New Zealand,Asia-Pacific Developed,Territory,2°C,50%,Capacity,-15,-17,2008,2023.0,5172836.0,30.119236,1509.975594,5.8225770157801255,206711393.0,0.0006205295921648615,0.0006414976545361906,0.0006436377107044489,0.0003867510739556,1182596.667995,-529.8423247597464,-102.42782194520498,0.0011171122965701434,1184106.643589,2534274.2017900003,0.0002919047876252021,0.0011171122965701434,-529.8423247597464,,2888
NZ,Country,New Zealand,Asia-Pacific Developed,Territory,2°C,67%,Population,37,35,2060,2023.0,5172836.0,30.119236,1509.975594,5.8225770157801255,206711393.0,0.0006205295921648615,0.0006414976545361906,0.0006436377107044489,0.0003867510739556,907596.667995,563.1905902411246,108.87462704039422,0.0011171122965701434,909106.643589,2259274.2017900003,0.0002919047876252021,0.0011171122965701434,,,2889
NZ,Country,New Zealand,Asia-Pacific Developed,Territory,2°C,67%,Responsibility,-1,-3,2022,2023.0,5172836.0,30.119236,1509.975594,5.8225770157801255,206711393.0,0.0006205295921648615,0.0006414976545361906,0.0006436377107044489,0.0003867510739556,907596.667995,-55.82151890626301,-10.791279465705662,0.0011171122965701434,909106.643589,2259274.2017900003,0.0002919047876252021,0.0011171122965701434,-55.82151890626301,,2890
NZ,Country,New Zealand,Asia-Pacific Developed,Territory,2°C,67%,NDC Pledges,27,25,2050,2023.0,5172836.0,30.119236,1509.975594,5.8225770157801255,206711393.0,0.0006205295921648615,0.0006414976545361906,0.0006436377107044489,0.0003867510739556,907596.667995,406.609686,78.60478971303169,0.0011171122965701434,909106.643589,2259274.2017900003,0.0002919047876252021,0.0011171122965701434,,,2891
NZ,Country,New Zealand,Asia-Pacific Developed,Territory,2°C,67%,Capacity,-18,-20,2005,2023.0,5172836.0,30.119236,1509.975594,5.8225770157801255,206711393.0,0.0006205295921648615,0.0006414976545361906,0.0006436377107044489,0.0003867510739556,907596.667995,-636.1988700975364,-122.98840908498481,0.0011171122965701434,909106.643589,2259274.2017900003,0.0002919047876252021,0.0011171122965701434,-636.1988700975364,,2892
NZ,Country,New Zealand,Asia-Pacific Developed,Consumption,1.5°C,50%,Population,8,5,2030,2022.0,5131734.5,39.17,1717.04797921,7.632896830496589,201538557.0,0.000695156528534648,0.0007032698665852157,0.000644087802699028,0.0003873654181247,230438.2834789879,160.19067718473636,31.215698548850565,0.0013205692367876936,232155.3314581979,1530671.4945651006,0.00033459407909937664,0.0013205692367876936,,,2893
NZ,Country,New Zealand,Asia-Pacific Developed,Consumption,1.5°C,50%,Responsibility,-18,-21,2004,2022.0,5131734.5,39.17,1717.04797921,7.632896830496589,201538557.0,0.000695156528534648,0.0007032698665852157,0.000644087802699028,0.0003873654181247,230438.2834789879,-731.1611396215271,-142.47836469745795,0.0013205692367876936,232155.3314581979,1530671.4945651006,0.00033459407909937664,0.0013205692367876936,-731.1611396215271,,2894
NZ,Country,New Zealand,Asia-Pacific Developed,Consumption,1.5°C,50%,Capacity,-30,-33,1992,2022.0,5131734.5,39.17,1717.04797921,7.632896830496589,201538557.0,0.000695156528534648,0.0007032698665852157,0.000644087802699028,0.0003873654181247,230438.2834789879,-1124.1187757062303,-219.05240337477127,0.0013205692367876936,232155.3314581979,1530671.4945651006,0.00033459407909937664,0.0013205692367876936,-1124.1187757062303,,2895
NZ,Country,New Zealand,Asia-Pacific Developed,Consumption,1.5°C,67%,Population,2,-1,2024,2022.0,5131734.5,39.17,1717.04797921,7.632896830496589,201538557.0,0.000695156528534648,0.0007032698665852157,0.000644087802699028,0.0003873654181247,55976.91096655577,38.91271510560397,7.582760781097302,0.0013205692367876936,57693.95894576577,1356210.1220526686,0.00033459407909937664,0.0013205692367876936,,,2896
NZ,Country,New Zealand,Asia-Pacific Developed,Consumption,1.5°C,67%,Responsibility,-21,-24,2001,2022.0,5131734.5,39.17,1717.04797921,7.632896830496589,201538557.0,0.000695156528534648,0.0007032698665852157,0.000644087802699028,0.0003873654181247,55976.91096655577,-843.5295816989161,-164.37514093897806,0.0013205692367876936,57693.95894576577,1356210.1220526686,0.00033459407909937664,0.0013205692367876936,-843.5295816989161,,2897
NZ,Country,New Zealand,Asia-Pacific Developed,Consumption,1.5°C,67%,Capacity,-33,-36,1989,2022.0,5131734.5,39.17,1717.04797921,7.632896830496589,201538557.0,0.000695156528534648,0.0007032698665852157,0.000644087802699028,0.0003873654181247,55976.91096655577,-1191.6990782161176,-232.22149903041898,0.0013205692367876936,57693.95894576577,1356210.1220526686,0.00033459407909937664,0.0013205692367876936,-1191.6990782161176,,2898
NZ,Country,New Zealand,Asia-Pacific Developed,Consumption,2°C,50%,Population,40,37,2062,2022.0,5131734.5,39.17,1717.04797921,7.632896830496589,201538557.0,0.000695156528534648,0.0007032698665852157,0.000644087802699028,0.0003873654181247,1137264.2411371914,790.5766618955207,154.05642320262686,0.0013205692367876936,1138981.2891164015,2437497.452223304,0.00033459407909937664,0.0013205692367876936,,,2899
NZ,Country,New Zealand,Asia-Pacific Developed,Consumption,2°C,50%,Responsibility,-3,-6,2019,2022.0,5131734.5,39.17,1717.04797921,7.632896830496589,201538557.0,0.000695156528534648,0.0007032698665852157,0.000644087802699028,0.0003873654181247,1137264.2411371914,-147.08560112301302,-28.66196626559948,0.0013205692367876936,1138981.2891164015,2437497.452223304,0.00033459407909937664,0.0013205692367876936,-147.08560112301302,,2900
NZ,Country,New Zealand,Asia-Pacific Developed,Consumption,2°C,50%,Capacity,-19,-22,2003,2022.0,5131734.5,39.17,1717.04797921,7.632896830496589,201538557.0,0.000695156528534648,0.0007032698665852157,0.000644087802699028,0.0003873654181247,1137264.2411371914,-772.8457594516289,-150.60127515397159,0.0013205692367876936,1138981.2891164015,2437497.452223304,0.00033459407909937664,0.0013205692367876936,-772.8457594516289,,2901
NZ,Country,New Zealand,Asia-Pacific Developed,Consumption,2°C,67%,Population,31,28,2053,2022.0,5131734.5,39.17,1717.04797921,7.632896830496589,201538557.0,0.000695156528534648,0.0007032698665852157,0.000644087802699028,0.0003873654181247,880703.399207144,612.2267176615024,119.30210295593088,0.0013205692367876936,882420.4471863541,2180936.610293257,0.00033459407909937664,0.0013205692367876936,,,2902
NZ,Country,New Zealand,Asia-Pacific Developed,Consumption,2°C,67%,Responsibility,-7,-10,2015,2022.0,5131734.5,39.17,1717.04797921,7.632896830496589,201538557.0,0.000695156528534648,0.0007032698665852157,0.000644087802699028,0.0003873654181247,880703.399207144,-312.33331006034973,-60.86310779724666,0.0013205692367876936,882420.4471863541,2180936.610293257,0.00033459407909937664,0.0013205692367876936,-312.33331006034973,,2903
NZ,Country,New Zealand,Asia-Pacific Developed,Consumption,2°C,67%,Capacity,-22,-25,2000,2022.0,5131734.5,39.17,1717.04797921,7.632896830496589,201538557.0,0.000695156528534648,0.0007032698665852157,0.000644087802699028,0.0003873654181247,880703.399207144,-872.2285572602866,-169.96759229462992,0.0013205692367876936,882420.4471863541,2180936.610293257,0.00033459407909937664,0.0013205692367876936,-872.2285572602866,,2904
North America,IPCC Region,All,North America,Territory,1.5°C,50%,Population,4,2,2027,2023.0,382902741.5,5461.864543,308578.827494,14.264365205648442,16427685121.5,0.04596470053496247,0.049436759768362856,0.047643235540720294,0.0255298011565265,210596.667995,9680.01277805109,25.280604521477656,0.22829322806574082,519175.495489,1562274.20179,0.0008058934921310821,0.22829322806574082,,,2905
North America,IPCC Region,All,North America,Territory,1.5°C,50%,Responsibility,-39,-41,1984,2023.0,382902741.5,5461.864543,308578.827494,14.264365205648442,16427685121.5,0.04596470053496247,0.049436759768362856,0.047643235540720294,0.0255298011565265,210596.667995,-234147.02971892827,-611.5052318551453,0.22829322806574082,519175.495489,1562274.20179,0.0008058934921310821,0.22829322806574082,-234147.02971892827,,2906
North America,IPCC Region,All,North America,Territory,1.5°C,50%,Capacity,-45,-47,1978,2023.0,382902741.5,5461.864543,308578.827494,14.264365205648442,16427685121.5,0.04596470053496247,0.049436759768362856,0.047643235540720294,0.0255298011565265,210596.667995,-268694.2777703302,-701.7298354086874,0.22829322806574082,519175.495489,1562274.20179,0.0008058934921310821,0.22829322806574082,-268694.2777703302,,2907
North America,IPCC Region,All,North America,Territory,1.5°C,67%,Population,0,-2,2023,2023.0,382902741.5,5461.864543,308578.827494,14.264365205648442,16427685121.5,0.04596470053496247,0.049436759768362856,0.047643235540720294,0.0255298011565265,23596.667995000003,1084.6137780131085,2.832609068726421,0.22829322806574082,332175.49548900005,1375274.20179,0.0008058934921310821,0.22829322806574082,,,2908
North America,IPCC Region,All,North America,Territory,1.5°C,67%,Responsibility,-41,-43,1982,2023.0,382902741.5,5461.864543,308578.827494,14.264365205648442,16427685121.5,0.04596470053496247,0.049436759768362856,0.047643235540720294,0.0255298011565265,23596.667995000003,-243056.31476504297,-634.7729812873198,0.22829322806574082,332175.49548900005,1375274.20179,0.0008058934921310821,0.22829322806574082,-243056.31476504297,,2909
North America,IPCC Region,All,North America,Territory,1.5°C,67%,Capacity,-46,-48,1977,2023.0,382902741.5,5461.864543,308578.827494,14.264365205648442,16427685121.5,0.04596470053496247,0.049436759768362856,0.047643235540720294,0.0255298011565265,23596.667995000003,-273468.3505866006,-714.1979436221942,0.22829322806574082,332175.49548900005,1375274.20179,0.0008058934921310821,0.22829322806574082,-273468.3505866006,,2910
North America,IPCC Region,All,North America,Territory,2°C,50%,Population,20,18,2043,2023.0,382902741.5,5461.864543,308578.827494,14.264365205648442,16427685121.5,0.04596470053496247,0.049436759768362856,0.047643235540720294,0.0255298011565265,1182596.667995,54357.70169803461,141.96216377321133,0.22829322806574082,1491175.495489,2534274.2017900003,0.0008058934921310821,0.22829322806574082,,,2911
North America,IPCC Region,All,North America,Territory,2°C,50%,Responsibility,-30,-32,1993,2023.0,382902741.5,5461.864543,308578.827494,14.264365205648442,16427685121.5,0.04596470053496247,0.049436759768362856,0.047643235540720294,0.0255298011565265,1182596.667995,-187837.80477334815,-490.5627053948585,0.22829322806574082,1491175.495489,2534274.2017900003,0.0008058934921310821,0.22829322806574082,-187837.80477334815,,2912
