country,decile,year,EU_Priority,Secondary_indicator,primary_index,Score,Level
PL,All,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-SILC-1,0.4367803635895791,4 (Primary_indicator)
PL,All,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-SILC-2,0.8918034691326181,4 (Primary_indicator)
PL,All,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-1,0.7407710727815613,4 (Primary_indicator)
PL,All,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-2,0.8684838647691306,4 (Primary_indicator)
PL,All,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-3,0.9375043034571514,4 (Primary_indicator)
PL,All,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,RU-SILC-1,0.8998875556197076,4 (Primary_indicator)
PL,All,2023,Agriculture and Food,Nutrition need,All,0.7720325774878496,3 (Secondary_indicator)
PL,All,2023,Agriculture and Food,Nutrition expense,All,0.8866424806387302,3 (Secondary_indicator)
PL,All,2023,Energy and Housing,Housing quality,All,0.7797127003448073,3 (Secondary_indicator)
PL,All,2023,Energy and Housing,Energy,All,0.9540140242701922,3 (Secondary_indicator)
PL,All,2023,Equality,Life satisfaction,All,0.9449019263621924,3 (Secondary_indicator)
PL,All,2023,Equality,Security,All,0.740783399705616,3 (Secondary_indicator)
PL,All,2023,Equality,Community,All,0.8357037725530776,3 (Secondary_indicator)
PL,All,2023,Health and Animal Welfare,Health condition and impact,All,0.6073581025058693,3 (Secondary_indicator)
PL,All,2023,"Intergenerational Fairness, Youth, Culture and Sport",Education,All,0.9575931676233379,3 (Secondary_indicator)
PL,All,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,All,0.7795253889193939,3 (Secondary_indicator)
PL,All,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,All,0.8998875556197076,3 (Secondary_indicator)
PL,All,2023,Agriculture and Food,All,All,0.8293375290632898,2 (EU_Priority)
PL,All,2023,Energy and Housing,All,All,0.8668633623074997,2 (EU_Priority)
PL,All,2023,Equality,All,All,0.8404630328736286,2 (EU_Priority)
PL,All,2023,Health and Animal Welfare,All,All,0.6073581025058693,2 (EU_Priority)
PL,All,2023,"Intergenerational Fairness, Youth, Culture and Sport",All,All,0.9575931676233379,2 (EU_Priority)
PL,All,2023,"Social Rights and Skills, Quality Jobs and Preparedness",All,All,0.8397064722695508,2 (EU_Priority)
PL,All,2023,All,All,All,0.823553611107196,1 (EWBI)
PT,All,2023,Agriculture and Food,Nutrition need,AN-EHIS-1,0.8280300553482357,4 (Primary_indicator)
PT,All,2023,Agriculture and Food,Nutrition expense,AE-EHIS-1,0.8818109517496768,4 (Primary_indicator)
PT,All,2023,Energy and Housing,Housing quality,HQ-SILC-1,0.9133162990361208,4 (Primary_indicator)
PT,All,2023,Energy and Housing,Energy,HE-SILC-1,0.6415908420304556,4 (Primary_indicator)
PT,All,2023,Energy and Housing,Energy,HE-SILC-2,0.9167669150888601,4 (Primary_indicator)
PT,All,2023,Energy and Housing,Energy,HE-HBS-1,1.0,4 (Primary_indicator)
PT,All,2023,Energy and Housing,Energy,HE-HBS-2,1.0,4 (Primary_indicator)
PT,All,2023,Equality,Life satisfaction,EL-SILC-1,0.8819253628957671,4 (Primary_indicator)
PT,All,2023,Equality,Life satisfaction,EL-EHIS-1,0.8953408708658642,4 (Primary_indicator)
PT,All,2023,Equality,Security,ES-SILC-1,0.6632317339159924,4 (Primary_indicator)
PT,All,2023,Equality,Security,ES-SILC-2,0.7440427326368537,4 (Primary_indicator)
PT,All,2023,Equality,Community,EC-SILC-1,0.7998726445138659,4 (Primary_indicator)
PT,All,2023,Equality,Community,EC-SILC-2,0.7320152135491425,4 (Primary_indicator)
PT,All,2023,Equality,Community,EC-EHIS-1,0.8505135092467184,4 (Primary_indicator)
PT,All,2023,Health and Animal Welfare,Health condition and impact,AH-SILC-1,0.6836442086706761,4 (Primary_indicator)
PT,All,2023,Health and Animal Welfare,Health condition and impact,AH-SILC-2,0.5346438199615705,4 (Primary_indicator)
PT,All,2023,Health and Animal Welfare,Health condition and impact,AH-SILC-3,0.5739962260961448,4 (Primary_indicator)
PT,All,2023,Health and Animal Welfare,Health condition and impact,AH-SILC-4,0.1818567446015704,4 (Primary_indicator)
PT,All,2023,Health and Animal Welfare,Health condition and impact,AH-EHIS-1,0.888925423044984,4 (Primary_indicator)
PT,All,2023,Health and Animal Welfare,Health condition and impact,AH-EHIS-2,0.45979478553344666,4 (Primary_indicator)
PT,All,2023,"Intergenerational Fairness, Youth, Culture and Sport",Education,IS-SILC-3,0.6561547219367279,4 (Primary_indicator)
PT,All,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-SILC-1,0.7734014528242309,4 (Primary_indicator)
PT,All,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-SILC-2,0.9122535060841913,4 (Primary_indicator)
PT,All,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-1,0.7536171150758604,4 (Primary_indicator)
PT,All,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-2,0.7899746483183556,4 (Primary_indicator)
PT,All,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-3,0.8185347932595674,4 (Primary_indicator)
PT,All,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,RU-SILC-1,0.8490687810435251,4 (Primary_indicator)
PT,All,2023,Agriculture and Food,Nutrition need,All,0.8280300553482357,3 (Secondary_indicator)
PT,All,2023,Agriculture and Food,Nutrition expense,All,0.8818109517496768,3 (Secondary_indicator)
PT,All,2023,Energy and Housing,Housing quality,All,0.9133162990361208,3 (Secondary_indicator)
PT,All,2023,Energy and Housing,Energy,All,0.8946433377754502,3 (Secondary_indicator)
PT,All,2023,Equality,Life satisfaction,All,0.8894020593574519,3 (Secondary_indicator)
PT,All,2023,Equality,Security,All,0.7048141924612346,3 (Secondary_indicator)
PT,All,2023,Equality,Community,All,0.7951933952128686,3 (Secondary_indicator)
PT,All,2023,Health and Animal Welfare,Health condition and impact,All,0.5577706056665744,3 (Secondary_indicator)
PT,All,2023,"Intergenerational Fairness, Youth, Culture and Sport",Education,All,0.6561547219367279,3 (Secondary_indicator)
PT,All,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,All,0.8124916900448418,3 (Secondary_indicator)
PT,All,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,All,0.8490687810435251,3 (Secondary_indicator)
PT,All,2023,Agriculture and Food,All,All,0.8549205035489562,2 (EU_Priority)
PT,All,2023,Energy and Housing,All,All,0.9039798184057855,2 (EU_Priority)
PT,All,2023,Equality,All,All,0.7964698823438517,2 (EU_Priority)
PT,All,2023,Health and Animal Welfare,All,All,0.5577706056665744,2 (EU_Priority)
PT,All,2023,"Intergenerational Fairness, Youth, Culture and Sport",All,All,0.6561547219367279,2 (EU_Priority)
PT,All,2023,"Social Rights and Skills, Quality Jobs and Preparedness",All,All,0.8307802355441835,2 (EU_Priority)
PT,All,2023,All,All,All,0.7666792945743465,1 (EWBI)
RO,All,2023,Agriculture and Food,Nutrition need,AN-EHIS-1,0.7542974506559553,4 (Primary_indicator)
RO,All,2023,Agriculture and Food,Nutrition expense,AE-EHIS-1,0.7904525034712637,4 (Primary_indicator)
RO,All,2023,Energy and Housing,Housing quality,HQ-SILC-1,0.8151381888787451,4 (Primary_indicator)
RO,All,2023,Energy and Housing,Energy,HE-SILC-1,0.7932802363513513,4 (Primary_indicator)
RO,All,2023,Energy and Housing,Energy,HE-SILC-2,0.7621576656460359,4 (Primary_indicator)
RO,All,2023,Energy and Housing,Energy,HE-HBS-1,1.0,4 (Primary_indicator)
RO,All,2023,Energy and Housing,Energy,HE-HBS-2,1.0,4 (Primary_indicator)
RO,All,2023,Equality,Life satisfaction,EL-SILC-1,0.9789331933434023,4 (Primary_indicator)
RO,All,2023,Equality,Life satisfaction,EL-EHIS-1,0.924324845387047,4 (Primary_indicator)
RO,All,2023,Equality,Security,ES-SILC-1,0.46721835506601805,4 (Primary_indicator)
RO,All,2023,Equality,Security,ES-SILC-2,0.6761104977764613,4 (Primary_indicator)
RO,All,2023,Equality,Community,EC-SILC-1,0.4715444415215092,4 (Primary_indicator)
RO,All,2023,Equality,Community,EC-SILC-2,0.974389396048647,4 (Primary_indicator)
RO,All,2023,Equality,Community,EC-EHIS-1,0.8763942102654478,4 (Primary_indicator)
RO,All,2023,Health and Animal Welfare,Health condition and impact,AH-SILC-1,0.8511042013272688,4 (Primary_indicator)
RO,All,2023,Health and Animal Welfare,Health condition and impact,AH-SILC-2,0.8195965293588192,4 (Primary_indicator)
RO,All,2023,Health and Animal Welfare,Health condition and impact,AH-SILC-3,0.6060165909515324,4 (Primary_indicator)
RO,All,2023,Health and Animal Welfare,Health condition and impact,AH-SILC-4,0.14043027052684032,4 (Primary_indicator)
RO,All,2023,Health and Animal Welfare,Health condition and impact,AH-EHIS-1,0.914228349628326,4 (Primary_indicator)
RO,All,2023,Health and Animal Welfare,Health condition and impact,AH-EHIS-2,0.15232456218437068,4 (Primary_indicator)
RO,All,2023,"Intergenerational Fairness, Youth, Culture and Sport",Education,IS-SILC-3,0.9199643138373772,4 (Primary_indicator)
RO,All,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-SILC-1,0.8844663394199322,4 (Primary_indicator)
RO,All,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-SILC-2,0.9927211748760102,4 (Primary_indicator)
RO,All,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-1,0.9192472627606444,4 (Primary_indicator)
RO,All,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-2,0.9790332740648197,4 (Primary_indicator)
RO,All,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-3,0.9803552048878026,4 (Primary_indicator)
RO,All,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,RU-SILC-1,0.9508789108953013,4 (Primary_indicator)
RO,All,2023,Agriculture and Food,Nutrition need,All,0.7542974506559553,3 (Secondary_indicator)
RO,All,2023,Agriculture and Food,Nutrition expense,All,0.7904525034712637,3 (Secondary_indicator)
RO,All,2023,Energy and Housing,Housing quality,All,0.8151381888787451,3 (Secondary_indicator)
RO,All,2023,Energy and Housing,Energy,All,0.8915104083469836,3 (Secondary_indicator)
RO,All,2023,Equality,Life satisfaction,All,0.9516526959599547,3 (Secondary_indicator)
RO,All,2023,Equality,Security,All,0.5737566247122132,3 (Secondary_indicator)
RO,All,2023,Equality,Community,All,0.7852522422267961,3 (Secondary_indicator)
RO,All,2023,Health and Animal Welfare,Health condition and impact,All,0.5820543443832301,3 (Secondary_indicator)
RO,All,2023,"Intergenerational Fairness, Youth, Culture and Sport",Education,All,0.9199643138373772,3 (Secondary_indicator)
RO,All,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,All,0.9514124169307852,3 (Secondary_indicator)
RO,All,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,All,0.9508789108953013,3 (Secondary_indicator)
RO,All,2023,Agriculture and Food,All,All,0.7723749770636095,2 (EU_Priority)
RO,All,2023,Energy and Housing,All,All,0.8533242986128644,2 (EU_Priority)
RO,All,2023,Equality,All,All,0.7702205209663213,2 (EU_Priority)
RO,All,2023,Health and Animal Welfare,All,All,0.5820543443832301,2 (EU_Priority)
RO,All,2023,"Intergenerational Fairness, Youth, Culture and Sport",All,All,0.9199643138373772,2 (EU_Priority)
RO,All,2023,"Social Rights and Skills, Quality Jobs and Preparedness",All,All,0.9511456639130432,2 (EU_Priority)
RO,All,2023,All,All,All,0.808180686462741,1 (EWBI)
SE,All,2023,Agriculture and Food,Nutrition need,AN-EHIS-1,0.8436471285369043,4 (Primary_indicator)
SE,All,2023,Agriculture and Food,Nutrition expense,AE-EHIS-1,0.8124815039597396,4 (Primary_indicator)
SE,All,2023,Energy and Housing,Housing quality,HQ-SILC-1,0.8928991617486502,4 (Primary_indicator)
SE,All,2023,Energy and Housing,Energy,HE-SILC-1,0.9061622060655605,4 (Primary_indicator)
SE,All,2023,Energy and Housing,Energy,HE-SILC-2,0.9158900158708088,4 (Primary_indicator)
SE,All,2023,Energy and Housing,Energy,HE-HBS-1,1.0,4 (Primary_indicator)
SE,All,2023,Energy and Housing,Energy,HE-HBS-2,1.0,4 (Primary_indicator)
SE,All,2023,Equality,Life satisfaction,EL-SILC-1,0.8884488604653132,4 (Primary_indicator)
SE,All,2023,Equality,Life satisfaction,EL-EHIS-1,0.8804631098907688,4 (Primary_indicator)
SE,All,2023,Equality,Security,ES-SILC-1,0.7503471566443772,4 (Primary_indicator)
SE,All,2023,Equality,Security,ES-SILC-2,0.8665860848855191,4 (Primary_indicator)
SE,All,2023,Equality,Community,EC-SILC-1,0.7383212410470201,4 (Primary_indicator)
SE,All,2023,Equality,Community,EC-SILC-2,0.6885312480715238,4 (Primary_indicator)
SE,All,2023,Equality,Community,EC-EHIS-1,0.6114697511245178,4 (Primary_indicator)
SE,All,2023,Health and Animal Welfare,Health condition and impact,AH-SILC-1,0.8067843364931463,4 (Primary_indicator)
SE,All,2023,Health and Animal Welfare,Health condition and impact,AH-SILC-2,0.548394029746185,4 (Primary_indicator)
SE,All,2023,Health and Animal Welfare,Health condition and impact,AH-SILC-3,0.6987490848379525,4 (Primary_indicator)
SE,All,2023,Health and Animal Welfare,Health condition and impact,AH-SILC-4,0.19022380645096984,4 (Primary_indicator)
SE,All,2023,Health and Animal Welfare,Health condition and impact,AH-EHIS-1,0.8611227193353231,4 (Primary_indicator)
SE,All,2023,Health and Animal Welfare,Health condition and impact,AH-EHIS-2,0.7717680123499449,4 (Primary_indicator)
SE,All,2023,"Intergenerational Fairness, Youth, Culture and Sport",Education,IS-SILC-3,0.9991340397049546,4 (Primary_indicator)
SE,All,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-SILC-1,0.7347457145277708,4 (Primary_indicator)
SE,All,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-SILC-2,0.6650731210002716,4 (Primary_indicator)
SE,All,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-1,0.7350556764104242,4 (Primary_indicator)
SE,All,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-2,0.8777980816718219,4 (Primary_indicator)
SE,All,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-3,0.7284732922911241,4 (Primary_indicator)
SE,All,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,RU-SILC-1,0.8994518093431682,4 (Primary_indicator)
SE,All,2023,Agriculture and Food,Nutrition need,All,0.8436471285369043,3 (Secondary_indicator)
SE,All,2023,Agriculture and Food,Nutrition expense,All,0.8124815039597396,3 (Secondary_indicator)
SE,All,2023,Energy and Housing,Housing quality,All,0.8928991617486502,3 (Secondary_indicator)
SE,All,2023,Energy and Housing,Energy,All,0.9556446324580459,3 (Secondary_indicator)
SE,All,2023,Equality,Life satisfaction,All,0.8854158598128714,3 (Secondary_indicator)
SE,All,2023,Equality,Security,All,0.80983415038119,3 (Secondary_indicator)
SE,All,2023,Equality,Community,All,0.7355615577704543,3 (Secondary_indicator)
SE,All,2023,Health and Animal Welfare,Health condition and impact,All,0.6545341100050109,3 (Secondary_indicator)
SE,All,2023,"Intergenerational Fairness, Youth, Culture and Sport",Education,All,0.9991340397049546,3 (Secondary_indicator)
SE,All,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,All,0.7527309183572491,3 (Secondary_indicator)
SE,All,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,All,0.8994518093431682,3 (Secondary_indicator)
SE,All,2023,Agriculture and Food,All,All,0.8280643162483219,2 (EU_Priority)
SE,All,2023,Energy and Housing,All,All,0.9242718971033481,2 (EU_Priority)
SE,All,2023,Equality,All,All,0.8102705226548386,2 (EU_Priority)
SE,All,2023,Health and Animal Welfare,All,All,0.6545341100050109,2 (EU_Priority)
SE,All,2023,"Intergenerational Fairness, Youth, Culture and Sport",All,All,0.9991340397049546,2 (EU_Priority)
SE,All,2023,"Social Rights and Skills, Quality Jobs and Preparedness",All,All,0.8260913638502086,2 (EU_Priority)
SE,All,2023,All,All,All,0.8403943749277806,1 (EWBI)
SI,All,2023,Agriculture and Food,Nutrition need,AN-EHIS-1,0.8210823826580268,4 (Primary_indicator)
SI,All,2023,Agriculture and Food,Nutrition expense,AE-EHIS-1,0.8876142457357713,4 (Primary_indicator)
SI,All,2023,Energy and Housing,Housing quality,HQ-SILC-1,0.8993594431848574,4 (Primary_indicator)
SI,All,2023,Energy and Housing,Energy,HE-SILC-1,0.9313560792493157,4 (Primary_indicator)
SI,All,2023,Energy and Housing,Energy,HE-SILC-2,0.878764336247069,4 (Primary_indicator)
SI,All,2023,Energy and Housing,Energy,HE-HBS-1,0.2193409557790764,4 (Primary_indicator)
SI,All,2023,Energy and Housing,Energy,HE-HBS-2,0.29610016683248636,4 (Primary_indicator)
SI,All,2023,Equality,Life satisfaction,EL-SILC-1,0.9331632496433001,4 (Primary_indicator)
SI,All,2023,Equality,Life satisfaction,EL-EHIS-1,0.9183787097194477,4 (Primary_indicator)
SI,All,2023,Equality,Security,ES-SILC-1,0.7050663838938444,4 (Primary_indicator)
SI,All,2023,Equality,Security,ES-SILC-2,0.7988325430409823,4 (Primary_indicator)
SI,All,2023,Equality,Community,EC-SILC-1,0.8579949806930548,4 (Primary_indicator)
SI,All,2023,Equality,Community,EC-SILC-2,0.4540041630769415,4 (Primary_indicator)
SI,All,2023,Equality,Community,EC-EHIS-1,0.8584047368021712,4 (Primary_indicator)
SI,All,2023,Health and Animal Welfare,Health condition and impact,AH-SILC-1,0.7368878407022257,4 (Primary_indicator)
SI,All,2023,Health and Animal Welfare,Health condition and impact,AH-SILC-2,0.5937465396555185,4 (Primary_indicator)
SI,All,2023,Health and Animal Welfare,Health condition and impact,AH-SILC-3,0.6882068182399904,4 (Primary_indicator)
SI,All,2023,Health and Animal Welfare,Health condition and impact,AH-SILC-4,0.14977095300063736,4 (Primary_indicator)
SI,All,2023,Health and Animal Welfare,Health condition and impact,AH-EHIS-1,0.9151475604892094,4 (Primary_indicator)
SI,All,2023,Health and Animal Welfare,Health condition and impact,AH-EHIS-2,0.6989105783148373,4 (Primary_indicator)
SI,All,2023,"Intergenerational Fairness, Youth, Culture and Sport",Education,IS-SILC-3,0.9991340397049546,4 (Primary_indicator)
SI,All,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-SILC-1,0.7874202240311237,4 (Primary_indicator)
SI,All,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-SILC-2,0.8582742724133058,4 (Primary_indicator)
SI,All,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-1,0.7756259898158235,4 (Primary_indicator)
SI,All,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-2,0.7970082319615256,4 (Primary_indicator)
SI,All,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-3,0.8163144594535509,4 (Primary_indicator)
SI,All,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,RU-SILC-1,0.8559515082675186,4 (Primary_indicator)
SI,All,2023,Agriculture and Food,Nutrition need,All,0.8210823826580268,3 (Secondary_indicator)
SI,All,2023,Agriculture and Food,Nutrition expense,All,0.8876142457357713,3 (Secondary_indicator)
SI,All,2023,Energy and Housing,Housing quality,All,0.8993594431848574,3 (Secondary_indicator)
SI,All,2023,Energy and Housing,Energy,All,0.5872049801117672,3 (Secondary_indicator)
SI,All,2023,Equality,Life satisfaction,All,0.9261165773342152,3 (Secondary_indicator)
SI,All,2023,Equality,Security,All,0.7529907558549561,3 (Secondary_indicator)
SI,All,2023,Equality,Community,All,0.7266014386443914,3 (Secondary_indicator)
SI,All,2023,Health and Animal Welfare,Health condition and impact,All,0.6344003037081402,3 (Secondary_indicator)
SI,All,2023,"Intergenerational Fairness, Youth, Culture and Sport",Education,All,0.9991340397049546,3 (Secondary_indicator)
SI,All,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,All,0.8112176053845933,3 (Secondary_indicator)
SI,All,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,All,0.8559515082675186,3 (Secondary_indicator)
SI,All,2023,Agriculture and Food,All,All,0.854348314196899,2 (EU_Priority)
SI,All,2023,Energy and Housing,All,All,0.7432822116483123,2 (EU_Priority)
SI,All,2023,Equality,All,All,0.8019029239445209,2 (EU_Priority)
SI,All,2023,Health and Animal Welfare,All,All,0.6344003037081402,2 (EU_Priority)
SI,All,2023,"Intergenerational Fairness, Youth, Culture and Sport",All,All,0.9991340397049546,2 (EU_Priority)
SI,All,2023,"Social Rights and Skills, Quality Jobs and Preparedness",All,All,0.833584556826056,2 (EU_Priority)
SI,All,2023,All,All,All,0.8111087250048138,1 (EWBI)
SK,All,2023,Agriculture and Food,Nutrition need,AN-EHIS-1,0.7335112069874603,4 (Primary_indicator)
SK,All,2023,Agriculture and Food,Nutrition expense,AE-EHIS-1,0.8776284775641221,4 (Primary_indicator)
SK,All,2023,Energy and Housing,Housing quality,HQ-SILC-1,0.8191743972256916,4 (Primary_indicator)
SK,All,2023,Energy and Housing,Energy,HE-SILC-1,0.888889217017754,4 (Primary_indicator)
SK,All,2023,Energy and Housing,Energy,HE-SILC-2,0.8823825767892924,4 (Primary_indicator)
SK,All,2023,Energy and Housing,Energy,HE-HBS-1,1.0,4 (Primary_indicator)
SK,All,2023,Energy and Housing,Energy,HE-HBS-2,1.0,4 (Primary_indicator)
SK,All,2023,Equality,Life satisfaction,EL-SILC-1,0.9039030212806296,4 (Primary_indicator)
SK,All,2023,Equality,Life satisfaction,EL-EHIS-1,0.9298871891201864,4 (Primary_indicator)
SK,All,2023,Equality,Security,ES-SILC-1,0.6817741565903461,4 (Primary_indicator)
SK,All,2023,Equality,Security,ES-SILC-2,0.6801315853931913,4 (Primary_indicator)
SK,All,2023,Equality,Community,EC-SILC-1,0.9155128543955426,4 (Primary_indicator)
SK,All,2023,Equality,Community,EC-SILC-2,0.8285842789133128,4 (Primary_indicator)
SK,All,2023,Equality,Community,EC-EHIS-1,0.8862106464859084,4 (Primary_indicator)
SK,All,2023,Health and Animal Welfare,Health condition and impact,AH-SILC-1,0.7408685151029123,4 (Primary_indicator)
SK,All,2023,Health and Animal Welfare,Health condition and impact,AH-SILC-2,0.6715002702016943,4 (Primary_indicator)
SK,All,2023,Health and Animal Welfare,Health condition and impact,AH-SILC-3,0.6184701676687278,4 (Primary_indicator)
SK,All,2023,Health and Animal Welfare,Health condition and impact,AH-SILC-4,0.20909993115216766,4 (Primary_indicator)
SK,All,2023,Health and Animal Welfare,Health condition and impact,AH-EHIS-1,0.921140360086637,4 (Primary_indicator)
SK,All,2023,Health and Animal Welfare,Health condition and impact,AH-EHIS-2,0.44331408218152535,4 (Primary_indicator)
SK,All,2023,"Intergenerational Fairness, Youth, Culture and Sport",Education,IS-SILC-3,0.9819479021735238,4 (Primary_indicator)
SK,All,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-SILC-1,0.8667148506739694,4 (Primary_indicator)
SK,All,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-SILC-2,0.9472068529225932,4 (Primary_indicator)
SK,All,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-1,0.9400794768053231,4 (Primary_indicator)
SK,All,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-2,0.9879015268966265,4 (Primary_indicator)
SK,All,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-3,0.9279645262462137,4 (Primary_indicator)
SK,All,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,RU-SILC-1,0.8849604298365723,4 (Primary_indicator)
SK,All,2023,Agriculture and Food,Nutrition need,All,0.7335112069874603,3 (Secondary_indicator)
SK,All,2023,Agriculture and Food,Nutrition expense,All,0.8776284775641221,3 (Secondary_indicator)
SK,All,2023,Energy and Housing,Housing quality,All,0.8191743972256916,3 (Secondary_indicator)
SK,All,2023,Energy and Housing,Energy,All,0.9441412231350169,3 (Secondary_indicator)
SK,All,2023,Equality,Life satisfaction,All,0.9174859616577914,3 (Secondary_indicator)
SK,All,2023,Equality,Security,All,0.6811045980323783,3 (Secondary_indicator)
SK,All,2023,Equality,Community,All,0.8771779875534871,3 (Secondary_indicator)
SK,All,2023,Health and Animal Welfare,Health condition and impact,All,0.6032489239038566,3 (Secondary_indicator)
SK,All,2023,"Intergenerational Fairness, Youth, Culture and Sport",Education,All,0.9819479021735238,3 (Secondary_indicator)
SK,All,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,All,0.9344488875243329,3 (Secondary_indicator)
SK,All,2023,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,All,0.8849604298365723,3 (Secondary_indicator)
SK,All,2023,Agriculture and Food,All,All,0.8055698422757912,2 (EU_Priority)
SK,All,2023,Energy and Housing,All,All,0.8816578101803543,2 (EU_Priority)
SK,All,2023,Equality,All,All,0.8252561824145523,2 (EU_Priority)
SK,All,2023,Health and Animal Welfare,All,All,0.6032489239038566,2 (EU_Priority)
SK,All,2023,"Intergenerational Fairness, Youth, Culture and Sport",All,All,0.9819479021735238,2 (EU_Priority)
SK,All,2023,"Social Rights and Skills, Quality Jobs and Preparedness",All,All,0.9097046586804526,2 (EU_Priority)
SK,All,2023,All,All,All,0.8345642199380886,1 (EWBI)
UK,All,2023,Agriculture and Food,Nutrition need,AN-EHIS-1,0.8524116437248481,4 (Primary_indicator)
UK,All,2023,Agriculture and Food,Nutrition expense,AE-EHIS-1,0.867782432252987,4 (Primary_indicator)
UK,All,2023,Energy and Housing,Housing quality,HQ-SILC-1,0.8286438032668044,4 (Primary_indicator)
UK,All,2023,Energy and Housing,Energy,HE-SILC-1,0.9136433806380484,4 (Primary_indicator)
UK,All,2023,Energy and Housing,Energy,HE-SILC-2,0.9007086094933877,4 (Primary_indicator)
UK,All,2023,Energy and Housing,Energy,HE-HBS-1,1.0,4 (Primary_indicator)
UK,All,2023,Energy and Housing,Energy,HE-HBS-2,1.0,4 (Primary_indicator)
UK,All,2023,Equality,Life satisfaction,EL-SILC-1,0.8468767583045619,4 (Primary_indicator)
UK,All,2023,Equality,Life satisfaction,EL-EHIS-1,0.8994445464169402,4 (Primary_indicator)
UK,All,2023,Equality,Security,ES-SILC-1,0.664501469243057,4 (Primary_indicator)
UK,All,2023,Equality,Security,ES-SILC-2,0.8479332940621461,4 (Primary_indicator)
UK,All,2023,Equality,Community,EC-SILC-1,0.5664919088919995,4 (Primary_indicator)
UK,All,2023,Equality,Community,EC-EHIS-1,0.8775436659344982,4 (Primary_indicator)
UK,All,2023,Health and Animal Welfare,Health condition and impact,AH-SILC-1,0.8054562054591768,4 (Primary_indicator)
UK,All,2023,Health and Animal Welfare,Health condition and impact,AH-SILC-2,0.5202525829088125,4 (Primary_indicator)
UK,All,2023,Health and Animal Welfare,Health condition and impact,AH-SILC-3,0.6068904309915079,4 (Primary_indicator)
