country,decile,year,EU_Priority,Secondary_indicator,primary_index,Score,Level
EU Average,All,2010,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-2,0.7331019868964972,4 (Primary_indicator)
EU Average,All,2010,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-3,0.8261286095461959,4 (Primary_indicator)
EU Average,All,2010,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,RU-SILC-1,0.6877099855936017,4 (Primary_indicator)
EU Average,All,2011,All,All,All,0.6635912250615492,1 (EWBI)
EU Average,All,2011,Energy and Housing,All,All,0.7453385421243884,2 (EU_Priority)
EU Average,All,2011,Equality,All,All,0.6615721407799572,2 (EU_Priority)
EU Average,All,2011,Health and Animal Welfare,All,All,0.5263908342625722,2 (EU_Priority)
EU Average,All,2011,"Social Rights and Skills, Quality Jobs and Preparedness",All,All,0.7210633830792795,2 (EU_Priority)
EU Average,All,2011,Energy and Housing,Housing quality,All,0.7768302623350214,3 (Secondary_indicator)
EU Average,All,2011,Energy and Housing,Energy,All,0.7138468219137555,3 (Secondary_indicator)
EU Average,All,2011,Equality,Security,All,0.679678338303016,3 (Secondary_indicator)
EU Average,All,2011,Equality,Community,All,0.6507474134792535,3 (Secondary_indicator)
EU Average,All,2011,Health and Animal Welfare,Health condition and impact,All,0.5263908342625722,3 (Secondary_indicator)
EU Average,All,2011,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,All,0.7498205711651887,3 (Secondary_indicator)
EU Average,All,2011,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,All,0.6884665743551411,3 (Secondary_indicator)
EU Average,All,2011,Energy and Housing,Housing quality,HQ-SILC-1,0.7768302623350214,4 (Primary_indicator)
EU Average,All,2011,Energy and Housing,Energy,HE-SILC-1,0.7717818710405671,4 (Primary_indicator)
EU Average,All,2011,Energy and Housing,Energy,HE-SILC-2,0.7792609750610053,4 (Primary_indicator)
EU Average,All,2011,Energy and Housing,Energy,HE-HBS-1,0.596040653074681,4 (Primary_indicator)
EU Average,All,2011,Energy and Housing,Energy,HE-HBS-2,0.6156233067450944,4 (Primary_indicator)
EU Average,All,2011,Equality,Security,ES-SILC-1,0.6138934303586667,4 (Primary_indicator)
EU Average,All,2011,Equality,Security,ES-SILC-2,0.7437572327466697,4 (Primary_indicator)
EU Average,All,2011,Equality,Community,EC-SILC-1,0.6507474134792535,4 (Primary_indicator)
EU Average,All,2011,Health and Animal Welfare,Health condition and impact,AH-SILC-1,0.6263576042206175,4 (Primary_indicator)
EU Average,All,2011,Health and Animal Welfare,Health condition and impact,AH-SILC-2,0.5655840318293183,4 (Primary_indicator)
EU Average,All,2011,Health and Animal Welfare,Health condition and impact,AH-SILC-3,0.5288186530170388,4 (Primary_indicator)
EU Average,All,2011,Health and Animal Welfare,Health condition and impact,AH-SILC-4,0.3674861930614562,4 (Primary_indicator)
EU Average,All,2011,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-1,0.6732721820623453,4 (Primary_indicator)
EU Average,All,2011,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-2,0.7320962035829138,4 (Primary_indicator)
EU Average,All,2011,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-3,0.8261892479242843,4 (Primary_indicator)
EU Average,All,2011,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,RU-SILC-1,0.6884665743551411,4 (Primary_indicator)
EU Average,All,2012,All,All,All,0.662545347273988,1 (EWBI)
EU Average,All,2012,Energy and Housing,All,All,0.7449950793781001,2 (EU_Priority)
EU Average,All,2012,Equality,All,All,0.6607175712579241,2 (EU_Priority)
EU Average,All,2012,Health and Animal Welfare,All,All,0.522812863706233,2 (EU_Priority)
EU Average,All,2012,"Social Rights and Skills, Quality Jobs and Preparedness",All,All,0.7216558747536945,2 (EU_Priority)
EU Average,All,2012,Energy and Housing,Housing quality,All,0.7765011095032972,3 (Secondary_indicator)
EU Average,All,2012,Energy and Housing,Energy,All,0.7134890492529029,3 (Secondary_indicator)
EU Average,All,2012,Equality,Security,All,0.6787172936973848,3 (Secondary_indicator)
EU Average,All,2012,Equality,Community,All,0.6507474134792535,3 (Secondary_indicator)
EU Average,All,2012,Health and Animal Welfare,Health condition and impact,All,0.522812863706233,3 (Secondary_indicator)
EU Average,All,2012,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,All,0.7496692119844995,3 (Secondary_indicator)
EU Average,All,2012,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,All,0.6902288972631445,3 (Secondary_indicator)
EU Average,All,2012,Energy and Housing,Housing quality,HQ-SILC-1,0.7765011095032972,4 (Primary_indicator)
EU Average,All,2012,Energy and Housing,Energy,HE-SILC-1,0.7704524757419021,4 (Primary_indicator)
EU Average,All,2012,Energy and Housing,Energy,HE-SILC-2,0.779074098729679,4 (Primary_indicator)
EU Average,All,2012,Energy and Housing,Energy,HE-HBS-1,0.596040653074681,4 (Primary_indicator)
EU Average,All,2012,Energy and Housing,Energy,HE-HBS-2,0.6156233067450944,4 (Primary_indicator)
EU Average,All,2012,Equality,Security,ES-SILC-1,0.6125983857470934,4 (Primary_indicator)
EU Average,All,2012,Equality,Security,ES-SILC-2,0.7430026637289241,4 (Primary_indicator)
EU Average,All,2012,Equality,Community,EC-SILC-1,0.6507474134792535,4 (Primary_indicator)
EU Average,All,2012,Health and Animal Welfare,Health condition and impact,AH-SILC-1,0.6258771095762232,4 (Primary_indicator)
EU Average,All,2012,Health and Animal Welfare,Health condition and impact,AH-SILC-2,0.5591659631102333,4 (Primary_indicator)
EU Average,All,2012,Health and Animal Welfare,Health condition and impact,AH-SILC-3,0.5226130182999559,4 (Primary_indicator)
EU Average,All,2012,Health and Animal Welfare,Health condition and impact,AH-SILC-4,0.3663222898742808,4 (Primary_indicator)
EU Average,All,2012,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-1,0.6760259345787449,4 (Primary_indicator)
EU Average,All,2012,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-2,0.730143809535477,4 (Primary_indicator)
EU Average,All,2012,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-3,0.8262116281813908,4 (Primary_indicator)
EU Average,All,2012,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,RU-SILC-1,0.6902288972631445,4 (Primary_indicator)
EU Average,All,2013,All,All,All,0.6752904328746657,1 (EWBI)
EU Average,All,2013,Agriculture and Food,All,All,0.6673250280409265,2 (EU_Priority)
EU Average,All,2013,Energy and Housing,All,All,0.753952382212703,2 (EU_Priority)
EU Average,All,2013,Equality,All,All,0.6938533289559614,2 (EU_Priority)
EU Average,All,2013,Health and Animal Welfare,All,All,0.5325451883303899,2 (EU_Priority)
EU Average,All,2013,"Social Rights and Skills, Quality Jobs and Preparedness",All,All,0.7275142010877962,2 (EU_Priority)
EU Average,All,2013,Agriculture and Food,Nutrition need,All,0.6933859025238114,3 (Secondary_indicator)
EU Average,All,2013,Agriculture and Food,Nutrition expense,All,0.6412641535580417,3 (Secondary_indicator)
EU Average,All,2013,Energy and Housing,Housing quality,All,0.7900986667288648,3 (Secondary_indicator)
EU Average,All,2013,Energy and Housing,Energy,All,0.7178060976965414,3 (Secondary_indicator)
EU Average,All,2013,Equality,Life satisfaction,All,0.7455017724723857,3 (Secondary_indicator)
EU Average,All,2013,Equality,Security,All,0.6846269614632413,3 (Secondary_indicator)
EU Average,All,2013,Equality,Community,All,0.6514312529322578,3 (Secondary_indicator)
EU Average,All,2013,Health and Animal Welfare,Health condition and impact,All,0.5325451883303899,3 (Secondary_indicator)
EU Average,All,2013,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,All,0.7497238120844187,3 (Secondary_indicator)
EU Average,All,2013,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,All,0.7021653672737181,3 (Secondary_indicator)
EU Average,All,2013,Agriculture and Food,Nutrition need,AN-EHIS-1,0.6933859025238114,4 (Primary_indicator)
EU Average,All,2013,Agriculture and Food,Nutrition expense,AE-EHIS-1,0.6412641535580417,4 (Primary_indicator)
EU Average,All,2013,Energy and Housing,Housing quality,HQ-SILC-1,0.7900986667288648,4 (Primary_indicator)
EU Average,All,2013,Energy and Housing,Energy,HE-SILC-1,0.7742822170681734,4 (Primary_indicator)
EU Average,All,2013,Energy and Housing,Energy,HE-SILC-2,0.7923676803976776,4 (Primary_indicator)
EU Average,All,2013,Energy and Housing,Energy,HE-HBS-1,0.596040653074681,4 (Primary_indicator)
EU Average,All,2013,Energy and Housing,Energy,HE-HBS-2,0.6156233067450944,4 (Primary_indicator)
EU Average,All,2013,Equality,Life satisfaction,EL-SILC-1,0.7444143600107905,4 (Primary_indicator)
EU Average,All,2013,Equality,Life satisfaction,EL-EHIS-1,0.9200652409174963,4 (Primary_indicator)
EU Average,All,2013,Equality,Security,ES-SILC-1,0.6153125854074439,4 (Primary_indicator)
EU Average,All,2013,Equality,Security,ES-SILC-2,0.7518336930216614,4 (Primary_indicator)
EU Average,All,2013,Equality,Community,EC-SILC-1,0.6551751285902903,4 (Primary_indicator)
EU Average,All,2013,Equality,Community,EC-EHIS-1,0.6895104222965573,4 (Primary_indicator)
EU Average,All,2013,Health and Animal Welfare,Health condition and impact,AH-SILC-1,0.6424763034188323,4 (Primary_indicator)
EU Average,All,2013,Health and Animal Welfare,Health condition and impact,AH-SILC-2,0.5579562079726571,4 (Primary_indicator)
EU Average,All,2013,Health and Animal Welfare,Health condition and impact,AH-SILC-3,0.5252921418086175,4 (Primary_indicator)
EU Average,All,2013,Health and Animal Welfare,Health condition and impact,AH-SILC-4,0.36931529815846303,4 (Primary_indicator)
EU Average,All,2013,Health and Animal Welfare,Health condition and impact,AH-EHIS-1,0.8363498398751441,4 (Primary_indicator)
EU Average,All,2013,Health and Animal Welfare,Health condition and impact,AH-EHIS-2,0.7576109507006782,4 (Primary_indicator)
EU Average,All,2013,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-1,0.6739496246814962,4 (Primary_indicator)
EU Average,All,2013,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-2,0.7307619582168735,4 (Primary_indicator)
EU Average,All,2013,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-3,0.8257817259507753,4 (Primary_indicator)
EU Average,All,2013,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,RU-SILC-1,0.7021653672737181,4 (Primary_indicator)
EU Average,All,2014,All,All,All,0.6903487566270591,1 (EWBI)
EU Average,All,2014,Agriculture and Food,All,All,0.6782175133118294,2 (EU_Priority)
EU Average,All,2014,Energy and Housing,All,All,0.7532689947878078,2 (EU_Priority)
EU Average,All,2014,Equality,All,All,0.7136583920734635,2 (EU_Priority)
EU Average,All,2014,Health and Animal Welfare,All,All,0.5744857039655554,2 (EU_Priority)
EU Average,All,2014,"Social Rights and Skills, Quality Jobs and Preparedness",All,All,0.7286555938716729,2 (EU_Priority)
EU Average,All,2014,Agriculture and Food,Nutrition need,All,0.690642088649421,3 (Secondary_indicator)
EU Average,All,2014,Agriculture and Food,Nutrition expense,All,0.6657929379742379,3 (Secondary_indicator)
EU Average,All,2014,Energy and Housing,Housing quality,All,0.7882897586818756,3 (Secondary_indicator)
EU Average,All,2014,Energy and Housing,Energy,All,0.7182482308937402,3 (Secondary_indicator)
EU Average,All,2014,Equality,Life satisfaction,All,0.7766681558762512,3 (Secondary_indicator)
EU Average,All,2014,Equality,Security,All,0.6867196551074259,3 (Secondary_indicator)
EU Average,All,2014,Equality,Community,All,0.6775873652367129,3 (Secondary_indicator)
EU Average,All,2014,Health and Animal Welfare,Health condition and impact,All,0.5744857039655554,3 (Secondary_indicator)
EU Average,All,2014,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,All,0.7500748743014912,3 (Secondary_indicator)
EU Average,All,2014,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,All,0.7045837820589,3 (Secondary_indicator)
EU Average,All,2014,Agriculture and Food,Nutrition need,AN-EHIS-1,0.690642088649421,4 (Primary_indicator)
EU Average,All,2014,Agriculture and Food,Nutrition expense,AE-EHIS-1,0.6657929379742379,4 (Primary_indicator)
EU Average,All,2014,Energy and Housing,Housing quality,HQ-SILC-1,0.7882897586818756,4 (Primary_indicator)
EU Average,All,2014,Energy and Housing,Energy,HE-SILC-1,0.7743313862227373,4 (Primary_indicator)
EU Average,All,2014,Energy and Housing,Energy,HE-SILC-2,0.7946389606043995,4 (Primary_indicator)
EU Average,All,2014,Energy and Housing,Energy,HE-HBS-1,0.596040653074681,4 (Primary_indicator)
EU Average,All,2014,Energy and Housing,Energy,HE-HBS-2,0.6156233067450944,4 (Primary_indicator)
EU Average,All,2014,Equality,Life satisfaction,EL-SILC-1,0.7444143600107905,4 (Primary_indicator)
EU Average,All,2014,Equality,Life satisfaction,EL-EHIS-1,0.8008383613532858,4 (Primary_indicator)
EU Average,All,2014,Equality,Security,ES-SILC-1,0.6175666186842009,4 (Primary_indicator)
EU Average,All,2014,Equality,Security,ES-SILC-2,0.7536273676375189,4 (Primary_indicator)
EU Average,All,2014,Equality,Community,EC-SILC-1,0.6571818254088955,4 (Primary_indicator)
EU Average,All,2014,Equality,Community,EC-EHIS-1,0.6883036653760165,4 (Primary_indicator)
EU Average,All,2014,Health and Animal Welfare,Health condition and impact,AH-SILC-1,0.6405479170684751,4 (Primary_indicator)
EU Average,All,2014,Health and Animal Welfare,Health condition and impact,AH-SILC-2,0.560734423869629,4 (Primary_indicator)
EU Average,All,2014,Health and Animal Welfare,Health condition and impact,AH-SILC-3,0.5295201709073617,4 (Primary_indicator)
EU Average,All,2014,Health and Animal Welfare,Health condition and impact,AH-SILC-4,0.36944550964404715,4 (Primary_indicator)
EU Average,All,2014,Health and Animal Welfare,Health condition and impact,AH-EHIS-1,0.7700766281302731,4 (Primary_indicator)
EU Average,All,2014,Health and Animal Welfare,Health condition and impact,AH-EHIS-2,0.572462587887962,4 (Primary_indicator)
EU Average,All,2014,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-1,0.67721078363957,4 (Primary_indicator)
EU Average,All,2014,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-2,0.7319411024978396,4 (Primary_indicator)
EU Average,All,2014,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-3,0.8259004724316079,4 (Primary_indicator)
EU Average,All,2014,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,RU-SILC-1,0.7045837820589,4 (Primary_indicator)
EU Average,All,2015,All,All,All,0.6846852492837979,1 (EWBI)
EU Average,All,2015,Agriculture and Food,All,All,0.6585086677762496,2 (EU_Priority)
EU Average,All,2015,Energy and Housing,All,All,0.748174621629756,2 (EU_Priority)
EU Average,All,2015,Equality,All,All,0.7124118984931044,2 (EU_Priority)
EU Average,All,2015,Health and Animal Welfare,All,All,0.571045980256467,2 (EU_Priority)
EU Average,All,2015,"Social Rights and Skills, Quality Jobs and Preparedness",All,All,0.7311991269848813,2 (EU_Priority)
EU Average,All,2015,Agriculture and Food,Nutrition need,All,0.6693568150308921,3 (Secondary_indicator)
EU Average,All,2015,Agriculture and Food,Nutrition expense,All,0.647660520521607,3 (Secondary_indicator)
EU Average,All,2015,Energy and Housing,Housing quality,All,0.7905833547048056,3 (Secondary_indicator)
EU Average,All,2015,Energy and Housing,Energy,All,0.7057658885547065,3 (Secondary_indicator)
EU Average,All,2015,Equality,Life satisfaction,All,0.7747568280239525,3 (Secondary_indicator)
EU Average,All,2015,Equality,Security,All,0.6881437811973863,3 (Secondary_indicator)
EU Average,All,2015,Equality,Community,All,0.6743350862579739,3 (Secondary_indicator)
EU Average,All,2015,Health and Animal Welfare,Health condition and impact,All,0.571045980256467,3 (Secondary_indicator)
EU Average,All,2015,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,All,0.7505966407116939,3 (Secondary_indicator)
EU Average,All,2015,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,All,0.708964632061713,3 (Secondary_indicator)
EU Average,All,2015,Agriculture and Food,Nutrition need,AN-EHIS-1,0.6693568150308921,4 (Primary_indicator)
EU Average,All,2015,Agriculture and Food,Nutrition expense,AE-EHIS-1,0.647660520521607,4 (Primary_indicator)
EU Average,All,2015,Energy and Housing,Housing quality,HQ-SILC-1,0.7905833547048056,4 (Primary_indicator)
EU Average,All,2015,Energy and Housing,Energy,HE-SILC-1,0.774122082130903,4 (Primary_indicator)
EU Average,All,2015,Energy and Housing,Energy,HE-SILC-2,0.7947859315627036,4 (Primary_indicator)
EU Average,All,2015,Energy and Housing,Energy,HE-HBS-1,0.5969366016117302,4 (Primary_indicator)
EU Average,All,2015,Energy and Housing,Energy,HE-HBS-2,0.6164912334935512,4 (Primary_indicator)
EU Average,All,2015,Equality,Life satisfaction,EL-SILC-1,0.7444143600107905,4 (Primary_indicator)
EU Average,All,2015,Equality,Life satisfaction,EL-EHIS-1,0.7867843406714146,4 (Primary_indicator)
EU Average,All,2015,Equality,Security,ES-SILC-1,0.6195750402198683,4 (Primary_indicator)
EU Average,All,2015,Equality,Security,ES-SILC-2,0.7543419220912485,4 (Primary_indicator)
EU Average,All,2015,Equality,Community,EC-SILC-1,0.6587522769275996,4 (Primary_indicator)
EU Average,All,2015,Equality,Community,EC-EHIS-1,0.666940328714571,4 (Primary_indicator)
EU Average,All,2015,Health and Animal Welfare,Health condition and impact,AH-SILC-1,0.6402182754952922,4 (Primary_indicator)
EU Average,All,2015,Health and Animal Welfare,Health condition and impact,AH-SILC-2,0.556027284590059,4 (Primary_indicator)
EU Average,All,2015,Health and Animal Welfare,Health condition and impact,AH-SILC-3,0.5284608315502266,4 (Primary_indicator)
EU Average,All,2015,Health and Animal Welfare,Health condition and impact,AH-SILC-4,0.3693361049704652,4 (Primary_indicator)
EU Average,All,2015,Health and Animal Welfare,Health condition and impact,AH-EHIS-1,0.7505991202749097,4 (Primary_indicator)
EU Average,All,2015,Health and Animal Welfare,Health condition and impact,AH-EHIS-2,0.5479897392417779,4 (Primary_indicator)
EU Average,All,2015,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-1,0.678047756563421,4 (Primary_indicator)
EU Average,All,2015,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-2,0.7323450392764723,4 (Primary_indicator)
EU Average,All,2015,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-3,0.826221876081446,4 (Primary_indicator)
EU Average,All,2015,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,RU-SILC-1,0.708964632061713,4 (Primary_indicator)
EU Average,All,2016,All,All,All,0.6855418858582497,1 (EWBI)
EU Average,All,2016,Agriculture and Food,All,All,0.6585086677762496,2 (EU_Priority)
EU Average,All,2016,Energy and Housing,All,All,0.7487179202269201,2 (EU_Priority)
EU Average,All,2016,Equality,All,All,0.7116499398195808,2 (EU_Priority)
EU Average,All,2016,Health and Animal Welfare,All,All,0.5738257368806784,2 (EU_Priority)
EU Average,All,2016,"Social Rights and Skills, Quality Jobs and Preparedness",All,All,0.7326409419527389,2 (EU_Priority)
EU Average,All,2016,Agriculture and Food,Nutrition need,All,0.6693568150308921,3 (Secondary_indicator)
EU Average,All,2016,Agriculture and Food,Nutrition expense,All,0.647660520521607,3 (Secondary_indicator)
EU Average,All,2016,Energy and Housing,Housing quality,All,0.7915486158717933,3 (Secondary_indicator)
EU Average,All,2016,Energy and Housing,Energy,All,0.7058872245820468,3 (Secondary_indicator)
EU Average,All,2016,Equality,Life satisfaction,All,0.7747568280239525,3 (Secondary_indicator)
EU Average,All,2016,Equality,Security,All,0.6884292478776326,3 (Secondary_indicator)
EU Average,All,2016,Equality,Community,All,0.6717637435571571,3 (Secondary_indicator)
EU Average,All,2016,Health and Animal Welfare,Health condition and impact,All,0.5738257368806784,3 (Secondary_indicator)
EU Average,All,2016,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,All,0.7506477040097697,3 (Secondary_indicator)
EU Average,All,2016,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,All,0.7112880258879146,3 (Secondary_indicator)
EU Average,All,2016,Agriculture and Food,Nutrition need,AN-EHIS-1,0.6693568150308921,4 (Primary_indicator)
EU Average,All,2016,Agriculture and Food,Nutrition expense,AE-EHIS-1,0.647660520521607,4 (Primary_indicator)
EU Average,All,2016,Energy and Housing,Housing quality,HQ-SILC-1,0.7915486158717933,4 (Primary_indicator)
EU Average,All,2016,Energy and Housing,Energy,HE-SILC-1,0.7741852762535024,4 (Primary_indicator)
EU Average,All,2016,Energy and Housing,Energy,HE-SILC-2,0.795162449465321,4 (Primary_indicator)
EU Average,All,2016,Energy and Housing,Energy,HE-HBS-1,0.5969366016117302,4 (Primary_indicator)
EU Average,All,2016,Energy and Housing,Energy,HE-HBS-2,0.6164912334935512,4 (Primary_indicator)
EU Average,All,2016,Equality,Life satisfaction,EL-SILC-1,0.7444143600107905,4 (Primary_indicator)
EU Average,All,2016,Equality,Life satisfaction,EL-EHIS-1,0.7867843406714146,4 (Primary_indicator)
EU Average,All,2016,Equality,Security,ES-SILC-1,0.6196755610287754,4 (Primary_indicator)
EU Average,All,2016,Equality,Security,ES-SILC-2,0.7549692736477284,4 (Primary_indicator)
EU Average,All,2016,Equality,Community,EC-SILC-1,0.6560452222108843,4 (Primary_indicator)
EU Average,All,2016,Equality,Community,EC-EHIS-1,0.666940328714571,4 (Primary_indicator)
EU Average,All,2016,Health and Animal Welfare,Health condition and impact,AH-SILC-1,0.6457585542806249,4 (Primary_indicator)
EU Average,All,2016,Health and Animal Welfare,Health condition and impact,AH-SILC-2,0.5616932583178366,4 (Primary_indicator)
EU Average,All,2016,Health and Animal Welfare,Health condition and impact,AH-SILC-3,0.5338447798429773,4 (Primary_indicator)
EU Average,All,2016,Health and Animal Welfare,Health condition and impact,AH-SILC-4,0.36455507066664955,4 (Primary_indicator)
EU Average,All,2016,Health and Animal Welfare,Health condition and impact,AH-EHIS-1,0.7505991202749097,4 (Primary_indicator)
EU Average,All,2016,Health and Animal Welfare,Health condition and impact,AH-EHIS-2,0.5479897392417779,4 (Primary_indicator)
EU Average,All,2016,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-1,0.6788627685146295,4 (Primary_indicator)
EU Average,All,2016,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-2,0.7321814429627003,4 (Primary_indicator)
EU Average,All,2016,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-3,0.825857817018531,4 (Primary_indicator)
EU Average,All,2016,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,RU-SILC-1,0.7112880258879146,4 (Primary_indicator)
EU Average,All,2017,All,All,All,0.6863122287580978,1 (EWBI)
EU Average,All,2017,Agriculture and Food,All,All,0.6585086677762496,2 (EU_Priority)
EU Average,All,2017,Energy and Housing,All,All,0.7481866967093523,2 (EU_Priority)
EU Average,All,2017,Equality,All,All,0.7138949510099702,2 (EU_Priority)
EU Average,All,2017,Health and Animal Welfare,All,All,0.5734845210893017,2 (EU_Priority)
EU Average,All,2017,"Social Rights and Skills, Quality Jobs and Preparedness",All,All,0.7347366226881988,2 (EU_Priority)
EU Average,All,2017,Agriculture and Food,Nutrition need,All,0.6693568150308921,3 (Secondary_indicator)
EU Average,All,2017,Agriculture and Food,Nutrition expense,All,0.647660520521607,3 (Secondary_indicator)
EU Average,All,2017,Energy and Housing,Housing quality,All,0.7917404375650532,3 (Secondary_indicator)
EU Average,All,2017,Energy and Housing,Energy,All,0.7046329558536514,3 (Secondary_indicator)
EU Average,All,2017,Equality,Life satisfaction,All,0.7747568280239525,3 (Secondary_indicator)
EU Average,All,2017,Equality,Security,All,0.6885210420352315,3 (Secondary_indicator)
EU Average,All,2017,Equality,Community,All,0.6784069829707273,3 (Secondary_indicator)
EU Average,All,2017,Health and Animal Welfare,Health condition and impact,All,0.5734845210893017,3 (Secondary_indicator)
EU Average,All,2017,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,All,0.7516591668738838,3 (Secondary_indicator)
EU Average,All,2017,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,All,0.7142216211468432,3 (Secondary_indicator)
EU Average,All,2017,Agriculture and Food,Nutrition need,AN-EHIS-1,0.6693568150308921,4 (Primary_indicator)
EU Average,All,2017,Agriculture and Food,Nutrition expense,AE-EHIS-1,0.647660520521607,4 (Primary_indicator)
EU Average,All,2017,Energy and Housing,Housing quality,HQ-SILC-1,0.7917404375650532,4 (Primary_indicator)
EU Average,All,2017,Energy and Housing,Energy,HE-SILC-1,0.7751245920734474,4 (Primary_indicator)
EU Average,All,2017,Energy and Housing,Energy,HE-SILC-2,0.7872011545769954,4 (Primary_indicator)
EU Average,All,2017,Energy and Housing,Energy,HE-HBS-1,0.5969366016117302,4 (Primary_indicator)
EU Average,All,2017,Energy and Housing,Energy,HE-HBS-2,0.6164912334935512,4 (Primary_indicator)
EU Average,All,2017,Equality,Life satisfaction,EL-SILC-1,0.7444143600107905,4 (Primary_indicator)
EU Average,All,2017,Equality,Life satisfaction,EL-EHIS-1,0.7867843406714146,4 (Primary_indicator)
EU Average,All,2017,Equality,Security,ES-SILC-1,0.6194333818844711,4 (Primary_indicator)
EU Average,All,2017,Equality,Security,ES-SILC-2,0.755215960301846,4 (Primary_indicator)
EU Average,All,2017,Equality,Community,EC-SILC-1,0.6689660750600841,4 (Primary_indicator)
EU Average,All,2017,Equality,Community,EC-EHIS-1,0.666940328714571,4 (Primary_indicator)
EU Average,All,2017,Health and Animal Welfare,Health condition and impact,AH-SILC-1,0.6442432747891005,4 (Primary_indicator)
EU Average,All,2017,Health and Animal Welfare,Health condition and impact,AH-SILC-2,0.5611495312371736,4 (Primary_indicator)
EU Average,All,2017,Health and Animal Welfare,Health condition and impact,AH-SILC-3,0.5348081604808445,4 (Primary_indicator)
EU Average,All,2017,Health and Animal Welfare,Health condition and impact,AH-SILC-4,0.3594910149456925,4 (Primary_indicator)
EU Average,All,2017,Health and Animal Welfare,Health condition and impact,AH-EHIS-1,0.7505991202749097,4 (Primary_indicator)
EU Average,All,2017,Health and Animal Welfare,Health condition and impact,AH-EHIS-2,0.5479897392417779,4 (Primary_indicator)
EU Average,All,2017,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-1,0.6797143592930769,4 (Primary_indicator)
EU Average,All,2017,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-2,0.7341213705049754,4 (Primary_indicator)
EU Average,All,2017,"Social Rights and Skills, Quality Jobs and Preparedness",Type of job and market participation,RT-LFS-3,0.8258781098549447,4 (Primary_indicator)
EU Average,All,2017,"Social Rights and Skills, Quality Jobs and Preparedness",Unemployment,RU-SILC-1,0.7142216211468432,4 (Primary_indicator)
EU Average,All,2018,All,All,All,0.6866388402250114,1 (EWBI)
EU Average,All,2018,Agriculture and Food,All,All,0.6585086677762496,2 (EU_Priority)
EU Average,All,2018,Energy and Housing,All,All,0.7495473640181922,2 (EU_Priority)
EU Average,All,2018,Equality,All,All,0.7143994283892368,2 (EU_Priority)
EU Average,All,2018,Health and Animal Welfare,All,All,0.5727983323604279,2 (EU_Priority)
EU Average,All,2018,"Social Rights and Skills, Quality Jobs and Preparedness",All,All,0.7356068312731419,2 (EU_Priority)
