title,abstract,true_label
Sustainable urban infrastructure in China: Towards a Factor 10 improvement in resource productivity through integrated infrastructure systems,"This paper emphasises that more holistic infrastructure systems are of great importance to achieving sustainable development of China and hence of the planet. Whilst rapid Urbanisation brings the prospect of economic growth and a higher standard of living, it may also involve unsustainable consumption of scarce resources (land, materials, energy and water), accompanied by environmental degradation (such as pollution, emissions and waste). The challenge is to achieve the necessary economic growth but with far lower resource use, and thus reduce the ecological footprint, as recognised by China's Circular Economy policy. Whilst developed nations should rightly aim for a Factor 10 improvement in resource productivity, Factor 4 is often seen as a more appropriate target for developing countries - a fourfold increase. This involves doubling wealth while halving resource use in order to return to an ecological balance. Arguably, even greater resource productivity is required. China's economy will need to achieve at least a sevenfold increase in efficiency of resource use to achieve the goal of 'all-round well-being of society' set for 2050, although some have argued that a tenfold increase (90% improvement) will be required. The paper highlights the significant contribution of transport, energy, water and built infrastructure to resource consumption, greenhouse gas emissions and the ecological footprint. It examines ways that China can move towards a Factor 10 improvement in resource productivity. This involves viewing infrastructure as 'a system to facilitate the delivery of services' to support social and economic development in an integrated, eco- or resource-efficient, cost-effective and socially inclusive manner, coupled with extending the principles of a 'product service system' more widely to an 'infrastructure service system'. It is argued that a revolution in thought and action is required to achieve the necessary paradigm shift in China, with the West leading by example.",About Sufficiency
"Introduction: 'Green cities' as urban models: contributing to new urban agendas, but how?","The quotation above taken from the foreword to the UNs New Urban Agenda (NUA) adopted in 2016 epitomises how, in the urban century, there is an increasing recognition that the sustainable planning and development of cities are no longer solely matters of local, regional and national concern. What happens in cities in the remainder of this century will impact more widely on a host of international and global agendas, notably those relating to green challenges such as responding to the climate emergency, biodiversity, resource use, public health (e.g. addressing air pollution) and promoting greater environmental justice. Reflecting this, Sustainable Development Goal (SDG) 11 of the UNs 2030 Agenda for Sustainable Development (UN, 2015, 26), focuses on making cities and human settlements inclusive, safe, resilient and sustainable, whilst many of the other goals will require particular attention to how urban places develop if they are to be achieved. Part 1 of the NUA - the Quito Declaration on Sustainable Cities and Human Settlements for All - emphasises in its title the social goal that sustainable cities and human settlements should be for all. Part 2, the Quito Implementation Plan for the New Urban Agenda, also reflects the three dimensions of sustainability, including promoting [e]nvironmentally sustainable and resilient urban development. The signatories recognise that cities and human settlements face unprecedented threats from unsustainable consumption and production patterns, loss of biodiversity, pressure on ecosystems, pollution, natural and human-made disasters, and climate change and its related risks, undermining the efforts to end poverty in all its forms and dimensions and to achieve sustainable development' (UN HABITAT, 2017, 18). The wider significance of what happens in cities is again emphasised as the document states,",About Sufficiency
Synergies and trade-offs quantification from regional waste policy to sustainable development goals: The case of Kyoto City,"Waste management policies introduced at regional levels can have a bearing effect on sustainable development goal (SDG) achievement at such levels, promoting certain SDG targets, while hindering other SDG targets. This work introduces an empirical methodology for estimating the synergies and trade-offs for a city-level waste management policy with SDG achievements, taking the case of Kyoto City's extensive waste management policy package and its interactions with renewable energy (RE) development (SDG 7), decent economic growth (SDG 9), reduced inequalities (SDG 10), and sustainable consumption (SDG 12). Similar interactions at the national-level are also enumerated with the justified indicators at the city-level being extended to the national-level. Through pairwise correlation, multiple correlation, and regression, four hypotheses for circular economy compatibility with SDG achievement were tested. It was found that manufacturing value and small business growth is stunted by circular economy-based waste policies, while resource efficiency is promoted. Cultural and social structures have trade-offs with stringent waste management at city-levels, but is neutral at aggregated levels. RE development is also synergetic with circular economy-based waste management. This methodology shows a pathway as to how national- and city-level policies can be integrated with each other in order to optimize waste management and overall sustainability.",About Sufficiency
Synergistic effects of regional environmental governance on alleviating energy poverty and promoting household decarbonization,"Alleviating energy poverty and lowering carbon emissions are two crucial goals that can help achieve sustainable regional development. However, to make this a reality, it is vital to understand the relationship between environmental governance and these goals, especially at the household level. This study utilizes microdata from the 2012-2020 China Family Panel Studies (CFPS) to construct models. We examine the synergies between reducing household energy poverty and emissions mitigation under regional policies, aiming to solve the long-standing energy poverty problem and reduce carbon emissions. Our findings emphasize that China's environmental governance exhibits significant synergies by concurrently addressing household energy security and promoting carbon reductions through integrated policy approaches. The efficacy and synergy depend critically on optimizing energy consumption structure, decreasing carbon intensity, and enabling technological advancement. These insights highlight the importance of top-level government design in balancing energy security and emissions reductions. Recommendations include establishing a robust governance framework to coordinate energy and climate goals while integrating climate and ecological governance regulations. The incomedifferentiated analysis provides valuable guidance for policymakers seeking to alleviate energy poverty and strengthen decarbonization, underscoring the importance of targeted interventions for disadvantaged households.",About Sufficiency
Measuring integrated accessibility for sustainable mobility: a fuzzy set approach case study,"Sustainable transportation is vital to climate justice and social equity. Despite the efforts to achieve sustainability, there is still a lack of adequate measurement that integrates land use and transportation systems, which can be barriers to planning implementation. With methodological improvements in fuzzy theory application, this study develops an integrated index to measure the sustainability of multimodal accessibility. We do so by defining a fuzziness degree based on the different trip purposes and modes of transportation with a case study in Isfahan, Iran. Sustainable accessibility indicators were developed for walking, biking, and public transportation to represent the performance of each transportation system, considering the integration with land-use patterns. We analyze transportation modes and the accessibility to five main urban activities, including employment opportunities, education, healthcare, shopping, and recreation services, based on the travel distances, followed by a statistical integration method with Principal Components Analysis (PCA) for each travel mode. The outcome provides insights for urban planners and transportation planners to effectively evaluate the degree of integration between transportation and land-use systems and contribute to enhancing sustainable accessibility.",About Sufficiency
Taking Stock of Built Environment Stock Studies: Progress and Prospects,"Built environment stocks (buildings and infrastructures) play multiple roles in our socio-economic metabolism: they serve as the backbone of modern societies and human well-being, drive the material cycles throughout the economy, entail temporal and spatial lock-ins on energy use and emissions, and represent an extensive reservoir of secondary materials. This review aims at providing a comprehensive and critical review of the state of the art, progress, and prospects of built included 249 publications published from 1985 to 2018, conducted a bibliometric analysis, and assessed the studies by key characteristics including typology of stocks (status of stock and end-use category), type of measurement (object and unit), spatial boundary and level of resolution, and temporal scope. We also highlighted the strengths and weaknesses of different estimation approaches. A comparability analysis of existing studies shows a clearly higher level of stocks per capita and per area in developed countries and cities, confirming the role of urbanization and industrialization in built environment stock growth. However, more spatially refined case studies (e.g., on developing cities and nonresidential buildings) and standardization and improvement of methodology (e.g., with geographic information system and architectural knowledge) and data (e.g., on material intensity and lifetime) would be urgently needed to reveal more robust conclusions on the patterns, drivers, and implications of built environment stocks. Such advanced knowledge on built environment stocks could foster societal and policy agendas such as urban sustainability, circular economy, climate change, and United Nations 2030 Sustainable Development Goals.",About Sufficiency
"Technology for social well-being: Strengthening urban resilience in developing countries integrating infrastructure, energy, health and social inclusion","Conference Title: 2021 IEEE Conference on Norbert Wiener in the 21st Century (21CW)Conference Start Date: 2021, July 22 Conference End Date: 2021, July 25 Conference Location: Chennai, IndiaThis paper is based on the premise that the principal purpose of science and technological development should be the well-being of society in harmony with environmental sustainability. Vaclav Smil [1] argues “commonly used measures of energy use – be it conversion efficiencies, energy costs, per capita utilization levels, growth rates, consumption elasticity, or output rations – are just helpful indicators of the performance and dynamics of processes whose aim should not be merely to secure basic existential needs or to satisfy assorted consumerist urges but also to enrich intellectual lives and to make us more successful as a social and caring species.” Energy and electricity access and use is valuable not in itself, but for what it enables women and men “to do or achieve” [2]. Grubler studied the history of past energy transitions and identifies ‘grand patterns’, one of which being the critical importance of end-use — consumers and demand – “with technology and the social settings co-evolving, depending on each other” [3]. Feminist studies in science and technology treat technology as a ‘socio-technical’ product and describe the relationship between gender and technology as one of mutual shaping [4]. Gender and development studies put forward the concept of ‘gender mainstreaming’ which has been applied to infrastructure programs, such as energy, transport and digital infrastructure, based on gender equality and social inclusion (GESI) approaches. The paper draws from these frameworks. Norbert Wiener considered the resilience of urban centres in preparation for a potential nuclear attack and outlined what he considered to be some key features of urban plans. In the first draft of his urban plan, titled “Civilian Defense Plan”, his central argument is that the atomic bomb has rendered our previous understanding of civil defense obsolete and that “we need to reorganize our cities where they stand” – markets, points for medical supplies, hospitals, transportation, etc [5]. The Covid-19 pandemic highlighted the inter-relatedness and inter-connections between physical infrastructure, key utilities and services, and economic, health and social outcomes. There is an urgent need to rethink and transform cities to respond to the reality of Covid-19 and potential future pandemics, and to recover better, by building more resilient, inclusive and sustainable cities. International experiences show that cities with similar densities and levels of economic development have fared very differently in their ability to contain Covid-19. This indicates that the strength and duration of impacts of Covid-19 are not solely determined by a city's population density, but also by local capacity and preparedness to deal with such crises, infrastructure and service delivery systems, citizen's trust and confidence in society's institutions and the level of functional responsibilities and resources available to them through decentralized systems. Some of the key lessons for recovery and ‘building back better’ include the importance of an effective health system response, urban and regional planning, physical distancing, city-wide slum upgrading and housing programs, land-use and regulations to regulate hygiene conditions, significantly scaling up the low-carbon energy and infrastructure transition, access to key utilities and services for poor and vulnerable groups such as women, slum and transient populations, people with disabilities and the elderly, social protection, rethinking business supply chains, more resilient and inclusive ICT and digital connectivity and a pressing need to address gender inequality and social exclusion in relation to vulnerabilities. These new challenges require a new approach that integrates governance, physical environment and infrastructure, social environment, economic environment, planning and resourcing for resilience, and gender equality and social inclusion (GESI). The objective of the study was to develop an integrated approach to strengthening urban resilience based on infrastructure, energy and health linkages, with a focus on GESI impacts. Drawing from lessons learned from various connected fields: climate-related disaster programs to designing infrastructure; power and energy systems to incorporate resilience and reliability; universal health coverage and health system strengthening; and the preliminary lessons drawn from the activities undertaken to control the Covid-19 pandemic, a Resilience Assessment Framework has been proposed. The framework is intended to be used to assess the current resilience maturity level of a city. It can also be applied to measure progress, at different time intervals, towards a prospective target maturity level.",About Sufficiency
The barriers to using urban infill development to achieve smart growth,"The smart growth movement of the 1990s has seen many development and planning associations, state and local governments, and the Clinton administration encourage significant infill development to control sprawl and promote revitalization. Will the 123 million projected increase in population in the next 50 years be attracted to infill development or to outlying growth areas? A review of 22 major central cities shows that they captured only 5.2 percent of total new metropolitan housing permits over the decade: 2.2 percent of single-family pemits and 14.9 percent of multifamily permits. This analysis identifies the practical barriers to urban infill development, including land assembly and infrastructure costs, unwillingness to condemn, municipal social goal and regulatory policies, difficulty of finding developers, complexities of public-private partnerships, excessive risks, resistance from local residents, and stakeholder conflicts and political constraints. While supporting infill, smart growth advocates should focus primarily on encouraging higher-density, quality suburban and outlying growth.",About Sufficiency
The Consumer as a Linchpin in Sustainable and Smart Urban Innovation Ecosystems,"Against the backdrop of the literature on technological innovation systems and innovation ecosystems, the paper analyses the sustainability transition in Smart Cities from an angle which we argue has not received enough attention so far, the central role of the consumer. The consumer is centrally positioned at the crossroads of Circular economy sectors making him a linchpin for sustainability transitions in which ICT figures prominently as a core technology and enabler of processes of consumption and production in industrial symbiosis. The recycling industry, the mobility sector and Green ICT - industries pertinent to the sustainability transition of Smart Cities - serve to illustrate and further flesh out this new role of the consumer. Current Smart City projects from around the globe are then mapped out with an interest in how the consumer (citizen) is involved in the process beyond being addressed as a service customer and beyond e-participation. The paper combines two hitherto separate but really closely intertwined areas: the technical sphere (industrial symbiosis and industry 4.0) and the management sphere (the Smart City) to reconcile the economic, ecological and social sustainability dimensions as envisioned in the industry 5.0 concept of the European Commission. Bringing the consumer to the forefront of sustainability analyses of Smart Cities can leverage the extent to which Sustainable Development Goals (SDGs) are actually met.",About Sufficiency
The Effects of Urban Containment Policies on Public Health,"Public health risks such as obesity are influenced by numerous personal characteristics, but the local spatial structure such as an area's built environment can also affect the obesity rate. This study analyzes and discusses how a greenbelt plan as a tool of urban containment policy has an effect on obesity. This study conducted spatial econometric regression models with five factors (13 variables) including transportation, socio-economic, public health, region, and policy factors. The relationship was analyzed between two policy effects of a greenbelt (i.e., a green buffer zone) and obesity. The variables for two policy effects of greenbelt zones are the size of the greenbelt and the inside and outside areas of the greenbelt. The results indicate that the two variables have negative effects on obesity. The results of the analyses in this study have several policy implications. Greenbelts play a role as an urban growth management policy, leading to a reduced obesity rate due to the influence of the transportation mode. In addition, greenbelts can also reduce the obesity rate because they provide recreation spaces for people.",About Sufficiency
The era of Smart Cities: heritage and culture as new backbones,"The city as a legal institution and as a space for the development of the person, family, education, commerce, among other social phenomena, has always been in constant evolution. We have traveled from the Greek polis to the medieval city now in the development and implementation of smart cities a new model of city characterized by the use of information technologies and communication as a means of transforming relations between the State and citizens, but which cannot leave behind culture as a necessary element of people's lives. In this paper we will review the role of culture and cultural heritage in the development and construction of smart cities as well as the Spanish legal framework which facilitates or promotes their incorporation into the new organizational models that have been launched.",About Sufficiency
THE GOLDEN-EGG AS A NATURAL-RESOURCE - TOWARD A NORMATIVE THEORY OF GROWTH MANAGEMENT,"Growth management is the branch of urban planning concerned with the timing and sequencing of land development and the policies designed to mitigate the more negative impacts of growth. These policies are often justified on the ground that rapid or poorly planned development causes ''quality of place'' to deteriorate, reducing both current welfare and the prospects for future growth (ie., ''killing the goose that laid the golden egg''), In this article, I evaluate the normative assumptions underlying this popular argument. I conclude that the ''golden egg'' argument makes an implicit analogy to resource economics and raises legitimate issues of sustainability and dynamic efficiency. Although an understanding of resource economics can provide more normative guidance than one typically finds in the urban planning literature, using these concepts to make policy is no easy task. Thus the golden egg argument remains subject to cynical manipulation by both pro- and antigrowth forces.",About Sufficiency
The Guidelines of the Eco-City Based on Sustainable Urbanism,"Along with the population growth and industrial revolution, migration from the countryside to the cities increased greatly and unplanned urbanization is brought out. This condition conclusions such as troubles faced for the use of resources, increasing environmental pollution, global warming. Unplanned growth of cities leads to serious destruction not only on the natural environment but also on the human nature. A successful sustainable urbanization is possible that both physical and social sustainability studies are accomplished in integration with each other. Cities have continually been destroying nature due to the lack of recycling technologies, unplanned settlement and desire for constructing houses to green areas, air pollution and unhealthy infrastructure. As a result of them sustainable urbanism focused on the term of eco-city. Eco-city is a city designing and application approach in which human, city and environment issues are handled in relation and interaction with each other. In eco-city design, some principles such as reducing the effect of cities on environment, the use of renewable energy sources, the lowest level of waste production and the use of renewable energy sources have been taken into consideration. The eco-city provides healthy abundance to its inhabitants without consuming renewable resources than it produces, without producing more waste than it can assimilate, and without being toxic to itself or neighboring ecosystems.",About Sufficiency
"The impact of Iran's urban heritage on sustainability, climate change and carbon zero","Cities contribute to over 75% of global greenhouse gas emissions. Cities are forced to engage in climate mitigation or adaptation measures due to climate change. Low carbon emissions are one of the most significant variables influencing sustainable urban development and combating climate change. Energy is essential and unavoidable for sustainability. Renewable energy will be critical to the world's decarbonized energy future. Ancient Iran was one of the first civilizations to address sustainability and climate change. There is a rich and sustainable urban planning heritage in Iran. Reviewing past experiences, technology, and knowledge is necessary to solve problems and move toward a better future. This manuscript discusses the various types of sustainability within this heritage and how we can utilize them to achieve sustainable development. These include Environmental Sustainability (Sustainable Water: Persian Qanat, Shushtar Historical Hydraulic System, Watermill, Cistern), (Sustainable Energy: Windcatcher, Windmill, Icehouse), (Sustainable Four Natural Elements: Persian Garden, Pasargadae, Persian Courtyard House), Political Sustainability (Sustainable Infrastructure, Information, and Communication: Trans-Iranian Railway, Chaparkhaneh, Persian Caravanserai), Economic Sustainability (Sustainable Economic Growth: Tabriz Historic Bazaar Complex), and Social Sustainability (Sustainable Security, Safety, and Resiliency: Underground City).",About Sufficiency
The lack of social impact considerations in transitioning towards urban circular economies: a scoping review,"Worldwide, cities are implementing circular economy (CE) strategies to reduce the resources they consume and their environmental impact. However, the evidence of the intended and unintended social consequences of the transition to ""circular cities"" is scattered. The lack of a coherent overview of the evidence on the subject can hinder effective decision-making in policy and practice. This study examines the extent to which the current literature addresses the social impacts that a transition to a CE produces in cities. We used a methodological approach related to systematic mapping to collate the evidence published over the past decade globally. The study finds that social impacts have rarely been considered in studies of circular cities, and where they have been discussed, the scope has been quite limited, only covering employment (mostly of informal sector workers) and governance practices. This scoping review highlights the need to further analyse and integrate social impact considerations into decision-making connected to transitions towards circular cities.",About Sufficiency
"The long-run effects of congestion tolls, carbon tax, and land use regulations on urban CO2 emissions","CO2 emissions caused by urban residents' energy consumption arise from 1) transportation and 2) housing energy consumption. This energy consumption depends on the spatial population distribution of the city. The current study quantitatively examines the effectiveness of i) congestion tolls, ii) carbon tax, and iii) land use regulations on the social welfare and the reduction of urban CO2 emissions. Results show that the congestion tolls can increase the social welfare by about 85% of the increase in the first-best scenario, which is the best result among the three policies, and can reduce CO2 emissions from commuting and housing energy by about 22% and 3%, respectively. These results suggest that congestion tolling, which is primarily the Pigovian tax for congestion, not only internalizes congestion externalities, but also effectively reduces CO2 emissions through downsizing commuting distances and housing sizes. Nevertheless, we show that because any spending, including consumption of goods, generates CO2, how tax revenues are used is important for determining total CO2.",About Sufficiency
The Making of Sustainable Urban Development: A Synthesis Framework,"In a time of rapid climate change and environmental degradation, planning and building an ecologically sustainable environment have become imperative. In particular, urban settlements, as a densely populated built environment, are the center of attention. This study aims to build a clear and concise synthesis of sustainable urban development not only to serve as an essential reference for decision and policy makers, but also encourage more strategically organized sustainability efforts. The extensive similarities between environmental planning and a policy-making/decision-making/problem-solving process will be carefully examined to confirm the fundamental need to build a synthesis. Major global urban sustainability rankings/standards will be presented, discussed, and integrated to produce a holistic synthesis with ten themes and three dimensions. The study will assemble disparate information across time, space, and disciplines to guide and to facilitate sustainable urban development in which both environmental concerns and human wellbeing are addressed.",About Sufficiency
The municipal solid waste management of La Paz (Bolivia): Challenges and opportunities for a sustainable development,"Municipal solid waste management (MSWM) is considered an important public health, economic and environmental concern, especially in developing countries. This paper introduces the situation of MSWM in La Paz (Bolivia) in 2016, and is based on the Wasteaware indicators and waste flow analysis, useful tools for classifying and comparing waste treatment and management plans among other countries. Taking into account the lack of technology in waste treatment and the presence of a developed informal sector, the paper analyses the main strengths and weak points for implementing a sustainable MSWM. The research conducted revealed that the MSWM of La Paz is not efficient with regard to collection, recycling (8%), financial sustainability, and equity of the service. At the same time, local Government and stakeholders are interested in implementing new MSWM methods for improving the current sanitary state of the city and many efforts were made over the last ten years. In general terms, La Paz could be considered as a good study area for developing plans for waste valorization, becoming an example for a low-middle income developing big city of Latin America. The study provided a few considerations about the affordability of the methodology applied and critically analyzed the case study proposed.",About Sufficiency
The occupation of cropland by global urban expansion from 1992 to 2016 and its implications,"Large-scale urban expansion worldwide has exerted great impacts on cropland and its net primary productivity (NPP), which can affect whether food security and sustainable development goals will be met at global and local scales. Although important, the impacts at the global scale over the last 25 years remain unclear. Based on the latest long-term dynamic urban expansion data, this study analyzed global urban expansion and its impacts on cropland NPP from 1992 to 2016 at multiple scales. The results showed that the expansion of urban land occupied a total of 159 170 km(2)of cropland, accounting for 45.9% of the total expanded urban area. The cropland NPP decreased by 58.71 (56.52 similar to 59.81, 95% confidence interval) TgC as a result of urban expansion, which represents approximately 0.42% (0.40% similar to 0.43%) of the multiyear average of total cropland NPP from 2000 to 2015. If the cropland NPP losses were converted to the grain production (i.e. 1.44 x 10(7)tons), it is equivalent to the minimum annual food intake demands for at least 36 million people. More importantly, urban expansion is exacerbating the risk of food security in developing countries in Asia and Africa, such as China, Vietnam and Egypt. In the future, these countries should balance urban expansion with cropland protection by strictly restricting the occupation of cropland and encouraging smart urban growth.",About Sufficiency
"THE PERI-URBAN AREAS OF METROPOLISES, KEY TO GREENING POLICIES FOR IMPROVING THE LIVING ENVIRONMENT OF CITIZENS","Increasingly dense cities have substituted natural and agricultural spaces for urban sprawl, and inhabitants have expressed their discomfort. As a result of this finding, the first questions about cities were brought up in 1950 to analyze sustainable development and global warming as fundamental issues for research in order to improve the urban environment and make cities more sustainable and livable. The conclusions are alarming and, therefore, new greening policies are emerging, but how to achieve greening in dense cities? What kind of nature? Where? For whom? This article intends to inventory, observe, and assess these large projects to tackle this problem. The method is based on literature and concept analyses and fieldwork to understand the evolution of policies, projects, and challenges since the 1950s. We address the concepts of green belts, green infrastructures, green and blue frames, and linear parks initially designed in the heart of metropolises. Finally, we review recent projects of our interest, mainly two.",About Sufficiency
The politics of urban densification in Oslo,"Urban density is central to pressing questions concerning low-carbon lifestyles, affordable housing and global land use patterns. However, for many densifying cities, problems of inequality, climate emissions and social sustainability often remain unsolved or exaggerated. Adopting a relational perspective, this paper explores the politics of urban densification in Oslo, Norway. Arguing that urban density is assembled as particular political projects, the paper seeks to understand the achievements urban densification projects bring together, from housing policy to environmental policy, property schemes and financial strategies. Based on a qualitative study of urban densification strategies and projects in Oslo, the paper develops a typology of hegemonic and counterhegemonic urban density discourses and contributes to a discussion of how economically, socially and environmentally different kinds of urban densities may be assembled.",About Sufficiency
The Role of Energy Efficiency Design Decisions in the Embodied Carbon of Detached Houses,"Energy efficiency and the environmental impact of buildings are considered key strategic goals in the EU. However, the resulting increase in energy efficiency of buildings is shifting the environmental burden from the operational to other building life cycle stages. Thus, the presented study investigates the association between the total energy needs and embodied global warming potential (GWP) of building materials on 496,800 building models. These models were parametrically defined through variations of eight different energy-efficiency passive design measures. The results demonstrated that structure material choice significantly determines the total buildings' embodied GWP. Moreover, decreasing U values below 0.15 W/m(2)K is questionable as these buildings resulted in a slight reduction of total energy need but a disproportional increase in embodied GWP. Conclusions indicate that passive building energy efficiency measures should be evaluated from both operational and embodied environmental impacts, particularly if the future decarbonization of the energy mix is also considered.",About Sufficiency
The Role of Green Infrastructure in Providing Urban Ecosystem Services: Insights from a Bibliometric Perspective,"Urban ecosystems, and the services they provide, are a key focus of the United Nations 2030 Agenda for Sustainable Development, specifically SDG 11, which emphasizes making cities inclusive, safe, resilient, and sustainable. Green infrastructure (GI) is crucial in enhancing citizens' quality of life and achieving this goal and it can be defined as a strategically planned network of natural and semi-natural areas designed to deliver a range of ecosystem services (ESs). These infrastructures improve ecosystem functioning, protect biodiversity, promote health, support sustainable land and water management, and boost the local green economy. This paper explores the scientific literature on GI and their ESs in cities using bibliometric science. By combining the keywords ""Green Infrastructures"", ""Ecosystem Services"", and ""Cities"" with VOSviewer software (1.6.20 version), we analyzed trends over time. Results show growing attention to these topics, emphasizing human well-being, urban resilience, and sustainability. The study also highlights that focusing exclusively on either ""Green Infrastructure in Cities"" or ""Ecosystem Services in Cities"" leads to fragmented insights. A more integrated examination of these three domains offers a holistic view and underscores the importance of considering ecosystem disservices. The study further identifies key research directions, including the need for a comprehensive evaluation of diverse GI types, especially those that are under-researched, such as green roofs, sports areas, and wetlands, and the underexplored role of cultural ecosystem services. Additionally, future research should consider both the benefits and disservices of GI to support better urban planning decisions. Finally, integrating biophysical, social, and economic values of ESs is critical for providing more holistic insights and enhancing sustainable urban development. The novelty of this paper lies in its integrated, holistic approach to examining GI and ESs in urban areas, with a focus on ecosystem disservices, insufficient attention to specific GI types, and the role of cultural ecosystem services-each contributing to the creation of more resilient and sustainable cities.",About Sufficiency
The role of green infrastructures in Italian cities by linking natural and social capital,"Urban growth causes numerous threats to human well-being, as a consequence of the loss and degradation of urban and peri-urban green spaces. This research aims to investigate the possible role of green infrastructures (GIs), as providers of ecosystem services, in enhancing urban well-being in the 116 Italian provincial capital cities. The analysis has been based on the conceptual model proposed by the Millennium Ecosystem Assessment (MEA) (2005) to explain how the four categories of ecosystem services (supporting, provisioning, regulating, and cultural) and the components of human well-being are interrelated. In order to perform the assessment, the most suitable indicators of social capital and green infrastructures have been identified from the panel of indices and indicators provided by national official statistics. The corresponding analysis has highlighted that northern Italian cities are characterized by simple but well-managed green infrastructures and wooded areas, with the highest level of social cohesion and inclusion associated with a high value of Gross Domestic Product (GDP) per capita. The southern part of the country is characterized mainly by ""Historical greens"" and high levels of health and social security but low levels of income, social inclusion and cohesion. This research represents a first attempt to link the different typologies of green infrastructures with the provision of ecosystem services. Given the recognized contribution of GIs in preserving natural habitats in an urban context, the SLOSS (single large or several small) debate, typically applied for conservation purposes, could also be appropriate for GIs. Therefore, it could be necessary to investigate whether fewer large nature preserves (large urban parks), or a patchwork of smaller green areas can better enhance human well-being in an urban context.",About Sufficiency
The social contribution of the circular economy,"The social value of the circular economy (CE) has only been recently explored in the literature. To understand the social implications of the implementation of the CE, a semi-systematic literature review was completed evalu-ating the variables of equity, diversity, collaboration, quality of life, maturity, and governance as derived from a capabilities approach. At a societal level, this article explores the main demands and contributions of the CE to society and identifies the inconsistencies in the literature in assessing the CE as a strategy for development, counterposing views of the CE's contribution to the socioeconomic system. Furthermore, the analysis proposes a set of socioeconomic strategies that can aid a CE implementation. We expand the 'rethink' tactic of the 9Rs (Refuse, Rethink, Reduce, Reuse, Repair, Refurbish, Remanufacture, Repurpose, Recycle and Recover) to also rethinking: the economic model, discourse, management strategies, ownership, business models, care work and value chains as well as remembering, reorganizing, and revitalizing. Furthermore, we include nuances to the 9Rs, adding regeneration. The qualitative assessment combined with a topic model offered specific areas where the social dimensions can be prioritized; these include food systems, the built environment with localized urban sharing, value chains, bioeconomy and mitigating the environmental impact of industries such as fashion and construction.",About Sufficiency
The social imperative in sustainable urban development The case of Masdar City in the United Arab Emirates,"Purpose - The purpose of this paper is to examine social sustainability effectiveness of eco-cities through the case of Masdar City's strategy for urban sustainability in Abu Dhabi, United Arab Emirates. Design/methodology/approach - Using a case study approach, the paper is an exploratory, qualitative analysis, which investigates the social, environmental and economic performance of Masdar City, a purported carbon-neutral, zero-waste urban development. Findings - Though Masdar City substantively contributes to innovation in sustainable urban development within environmental and economic contexts and has been effective in capital circulation in green technology markets, the impetus as a commercially driven enterprise is most evident. Successful sustainable urban development requires greater consideration for the social imperative. Practical implications - Eco-citymega-projects, such as Masdar City, have the potential to fuse achievements in innovation, technology and economic enterprise with the social imperative of functional urban habitats. Originality/value - Eco-cities are of increasing interest given the growing need for sustainable, energy-efficient living. This paper contributes through a novel case study, exploring how the concept of the eco-city has been developed and understood in the Masdar City context and discusses successes and deficits in its strategic implementation.",About Sufficiency
"The sociodemographics of land use planning: Relationships to physical activity, accessibility, and equity","Little is known about relationships between attributes of land use plans and sociodemographic variations in physical activity (PA). This study evaluates associations between policy-relevant plan attributes, sociodemographic factors, and PA in North Carolina. Results suggest that land use plans that included non-automobile transportation improvements and more comprehensive policies to guide development were positively associated with both leisure and transportation-related PA. However, residents of counties with lower-income levels and higher proportions of non-white residents were less likely to have attributes supportive of PA included in their plans. Implications for transdisciplinary collaboration with respect to reducing health disparities are discussed. (c) 2007 Elsevier Ltd. All rights reserved.",About Sufficiency
The uneven distribution of environmental burdens and benefits in Silicon Valley's backyard,"Inequalities in the exposure to environmental burdens and access to environmental benefits are an environmental justice concern for urban and regional environmental planning. Recent studies have assessed the exposure of different populations to a combination of environmental hazards through GIS-based Cumulative Environmental Impact Assessments (CEIA). The contribution of this study is the development of a CEIA, which incorporates the distance-based impact of transportation, the cumulative impact of environmental hazards, and access to environmental benefits for Santa Clara County (SCC), a highly diverse and rapidly developing region also known as 'Silicon Valley'. Our results show that social vulnerability, cumulative environmental hazards, and environmental benefits exhibit distinct spatial patterns in SCC. High environmental hazard values are found along freeway and railroad corridors with substantial industrial legacies, while environmental benefit scores are generally higher in the suburban periphery. Correlations indicate that socially vulnerable populations in SCC are predominantly hispanic and are more likely to be exposed to environmental hazards, while white and wealthier populations are more likely to have access to environmental benefits. The results from this study may serve to develop community-based initiatives for neighborhood improvement and environmental-justice-based regional planning and public health policy reform. (C) 2014 Elsevier Ltd. All rights reserved.",About Sufficiency
